Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
3B,Kris Bryant (15454094),Kris Bryant,15454094,3B,4000,CHC@PIT 09/21/2020 07:05PM ET,CHC,5.58
OF,Kyle Schwarber (15454098),Kyle Schwarber,15454098,OF,4000,CHC@PIT 09/21/2020 07:05PM ET,CHC,6.36
SP,Chris Archer (15454732),Chris Archer,15454732,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
SP,Jameson Taillon (15454735),Jameson Taillon,15454735,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
SP,Nick Tropeano (15454738),Nick Tropeano,15454738,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,11.04
SP,James Marvel (15454742),James Marvel,15454742,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
RP,Michael Feliz (15454744),Michael Feliz,15454744,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,-2.82
RP,Josh Osich (15454751),Josh Osich,15454751,P,4000,CHC@PIT 09/21/2020 07:05PM ET,CHC,2.97
SP,Cody Ponce (15454752),Cody Ponce,15454752,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,8.69
SP,Clay Holmes (15454758),Clay Holmes,15454758,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,3.8
RP,Braeden Ogle (15454761),Braeden Ogle,15454761,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
RP,Blake Cederlind (15454765),Blake Cederlind,15454765,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,4.25
RP,Keone Kela (15454773),Keone Kela,15454773,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,2.03
RP,Austin Davis (15454783),Austin Davis,15454783,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,-0.09
RP,Richard Rodriguez (15454787),Richard Rodriguez,15454787,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,4.09
RP,Miguel Del Pozo (15454820),Miguel Del Pozo,15454820,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,-2.15
RP,Kyle Crick (15454859),Kyle Crick,15454859,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,2.59
SP,Aaron Shortridge (15454879),Aaron Shortridge,15454879,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
RP,Sam Howard (15454886),Sam Howard,15454886,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,3.53
RP,Dovydas Neverauskas (15454888),Dovydas Neverauskas,15454888,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,2.21
RP,Nick Burdi (15454889),Nick Burdi,15454889,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,2.95
RP,Geoff Hartlieb (15454892),Geoff Hartlieb,15454892,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,2.32
SP,Max Kranick (15454911),Max Kranick,15454911,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
RP,Yacksel Rios (15454925),Yacksel Rios,15454925,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,1.13
RP,Nick Mears (15454926),Nick Mears,15454926,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,3.16
RP,Andrew Chafin (15454938),Andrew Chafin,15454938,P,4000,CHC@PIT 09/21/2020 07:05PM ET,CHC,1.69
SP,Cody Bolton (15454971),Cody Bolton,15454971,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,0
SP,Nik Turley (15454977),Nik Turley,15454977,P,4000,CHC@PIT 09/21/2020 07:05PM ET,PIT,2.19
RP,Kevin McCarthy (15454760),Kevin McCarthy,15454760,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0.74
RP,Junior Fernandez (15454793),Junior Fernandez,15454793,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,-2.02
RP,Tyler Webb (15454794),Tyler Webb,15454794,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,2.78
RP,John Gant (15454796),John Gant,15454796,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,3.30
SP,Rob Kaminsky (15454808),Rob Kaminsky,15454808,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,2.3
SP,Daniel Tillo (15454812),Daniel Tillo,15454812,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0
RP,Randy Rosario (15454828),Randy Rosario,15454828,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0.72
RP,Zack Thompson (15454832),Zack Thompson,15454832,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,0
RP,Scott Barlow (15454835),Scott Barlow,15454835,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,3.24
SP,Scott Blewett (15454840),Scott Blewett,15454840,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,6.7
RP,Gabe Speier (15454842),Gabe Speier,15454842,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0.87
RP,Kodi Whitley (15454866),Kodi Whitley,15454866,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,6
RP,Chance Adams (15454873),Chance Adams,15454873,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0.12
RP,Jake Newberry (15454878),Jake Newberry,15454878,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,2.4
SP,Nabil Crismatt (15454880),Nabil Crismatt,15454880,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,4.09
RP,Tyler Zuber (15454883),Tyler Zuber,15454883,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,2.68
RP,Alvaro Seijas (15454887),Alvaro Seijas,15454887,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,0
RP,Josh Staumont (15454894),Josh Staumont,15454894,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,3.95
SP,Jesse Hahn (15454898),Jesse Hahn,15454898,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,3.33
RP,Greg Holland (15454910),Greg Holland,15454910,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,3.86
SP,Ricardo Sanchez (15454921),Ricardo Sanchez,15454921,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,1.8
RP,Roel Ramirez (15454927),Roel Ramirez,15454927,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,-12.7
SP,Stephen Woods Jr. (15454930),Stephen Woods Jr.,15454930,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0
SP,Austin Cox (15454934),Austin Cox,15454934,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0
SP,Foster Griffin (15454937),Foster Griffin,15454937,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,9.75
SP,Daniel Lynch (15454950),Daniel Lynch,15454950,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0
SP,Johan Oviedo (15454953),Johan Oviedo,15454953,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,6.82
SP,Jackson Kowar (15454956),Jackson Kowar,15454956,P,4000,STL@KC 09/21/2020 08:05PM ET,KC,0
SP,Angel Rondon (15454957),Angel Rondon,15454957,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,0
RP,John Brebbia (15454959),John Brebbia,15454959,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,0
RP,Brett Cecil (15454976),Brett Cecil,15454976,P,4000,STL@KC 09/21/2020 08:05PM ET,STL,0
2B,Donovan Solano (15454095),Donovan Solano,15454095,2B,4000,COL@SF 09/21/2020 09:45PM ET,SF,7.48
SS,Brandon Crawford (15454096),Brandon Crawford,15454096,SS,4000,COL@SF 09/21/2020 09:45PM ET,SF,6.91
OF,Kevin Pillar (15454097),Kevin Pillar,15454097,OF,4000,COL@SF 09/21/2020 09:45PM ET,COL,7.60
C,Joey Bart (15454100),Joey Bart,15454100,C,4000,COL@SF 09/21/2020 09:45PM ET,SF,4.56
RP,Alexander Guillen (15454766),Alexander Guillen,15454766,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0
RP,Sam Wolff (15454767),Sam Wolff,15454767,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
RP,Camilo Doval (15454769),Camilo Doval,15454769,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
SP,Trevor Oaks (15454770),Trevor Oaks,15454770,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
SP,Luis Madero (15454772),Luis Madero,15454772,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
RP,Joe Harvey (15454775),Joe Harvey,15454775,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,2.28
RP,Phillip Diehl (15454785),Phillip Diehl,15454785,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0.45
RP,Yency Almonte (15454803),Yency Almonte,15454803,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,3.63
RP,Trevor Gott (15454807),Trevor Gott,15454807,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0.47
RP,Carlos Estevez (15454809),Carlos Estevez,15454809,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,1.60
RP,Wade Davis (15454813),Wade Davis,15454813,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,-2.29
RP,AJ Ramos (15454818),AJ Ramos,15454818,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,3.05
RP,Tim Collins (15454825),Tim Collins,15454825,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0
RP,Ashton Goudeau (15454829),Ashton Goudeau,15454829,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,-3.1
RP,James Pazos (15454841),James Pazos,15454841,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,-2.5
RP,Daniel Bard (15454849),Daniel Bard,15454849,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,3.38
RP,Tyler Cyr (15454854),Tyler Cyr,15454854,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
RP,Jarlin Garcia (15454858),Jarlin Garcia,15454858,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,3.61
RP,Ben Bowden (15454869),Ben Bowden,15454869,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0
RP,Scott Oberg (15454870),Scott Oberg,15454870,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0
RP,Jesus Tinoco (15454881),Jesus Tinoco,15454881,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,4.06
SP,Caleb Baragar (15454903),Caleb Baragar,15454903,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,2.94
RP,Jandel Gustave (15454904),Jandel Gustave,15454904,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
RP,Sam Selman (15454906),Sam Selman,15454906,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,2.65
RP,Mychal Givens (15454907),Mychal Givens,15454907,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,3.2
RP,Jairo Diaz (15454914),Jairo Diaz,15454914,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,1.04
SP,Ryan Rolison (15454922),Ryan Rolison,15454922,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0
RP,Wandy Peralta (15454929),Wandy Peralta,15454929,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,2.70
RP,Jose Mujica (15454932),Jose Mujica,15454932,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,-10
RP,Tyler Rogers (15454940),Tyler Rogers,15454940,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,2.53
SP,Melvin Adon (15454948),Melvin Adon,15454948,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
RP,Reyes Moronta (15454955),Reyes Moronta,15454955,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
SP,Antonio Santos (15454964),Antonio Santos,15454964,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,0.4
RP,Carlos Navas (15454966),Carlos Navas,15454966,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,0
RP,Tyler Kinley (15454968),Tyler Kinley,15454968,P,4000,COL@SF 09/21/2020 09:45PM ET,COL,2.24
RP,Tony Watson (15454972),Tony Watson,15454972,P,4000,COL@SF 09/21/2020 09:45PM ET,SF,3.24
RP,Nick Vincent (15454748),Nick Vincent,15454748,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,3.09
RP,Richard Bleier (15454749),Richard Bleier,15454749,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,2.06
SP,Josh A. Smith (15454756),Josh A. Smith,15454756,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,2.73
RP,Alex Vesia (15454762),Alex Vesia,15454762,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,-1.33
SP,Braxton Garrett (15454768),Braxton Garrett,15454768,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,9.72
RP,Brad Boxberger (15454771),Brad Boxberger,15454771,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,2.53
RP,Stephen Tarpley (15454792),Stephen Tarpley,15454792,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,2.82
RP,Yimi Garcia (15454822),Yimi Garcia,15454822,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,5.69
RP,Drew Steckenrider (15454845),Drew Steckenrider,15454845,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,0
RP,Tommy Eveld (15454847),Tommy Eveld,15454847,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,0
RP,Brandon Kintzler (15454862),Brandon Kintzler,15454862,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,2.24
RP,James Hoyt (15454885),James Hoyt,15454885,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,2.94
SP,Max Meyer (15454905),Max Meyer,15454905,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,0
RP,Edward Cabrera (15454909),Edward Cabrera,15454909,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,0
RP,Jeff Brigham (15454931),Jeff Brigham,15454931,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,-0.95
RP,Johan Quezada (15454936),Johan Quezada,15454936,P,4000,MIA@ATL 09/21/2020 07:10PM ET,MIA,0.58
SP,Justin Verlander (15454729),Justin Verlander,15454729,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,25.1
RP,Brad Peacock (15454731),Brad Peacock,15454731,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,1.42
SP,Rogelio Armenteros (15454733),Rogelio Armenteros,15454733,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Austin Pruitt (15454739),Austin Pruitt,15454739,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
SP,Walker Lockett (15454740),Walker Lockett,15454740,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,3.98
RP,Chris Devenski (15454741),Chris Devenski,15454741,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0.06
RP,Casey Sadler (15454746),Casey Sadler,15454746,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,3.58
RP,Nestor Cortes (15454753),Nestor Cortes,15454753,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,-0.95
SP,Brett Conine (15454763),Brett Conine,15454763,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Brandon Brennan (15454774),Brandon Brennan,15454774,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,3.73
RP,Nivaldo Rodriguez (15454781),Nivaldo Rodriguez,15454781,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0.18
RP,Brandon Bailey (15454784),Brandon Bailey,15454784,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,2.9
RP,Ryan Pressly (15454786),Ryan Pressly,15454786,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,3.16
RP,Jojanse Torres (15454799),Jojanse Torres,15454799,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Art Warren (15454802),Art Warren,15454802,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
SP,Shawn Dubin (15454806),Shawn Dubin,15454806,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Joey Gerber (15454810),Joey Gerber,15454810,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,1.88
RP,Carl Edwards Jr. (15454819),Carl Edwards Jr.,15454819,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,3.74
RP,Sam Delaplane (15454823),Sam Delaplane,15454823,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
RP,Roberto Osuna (15454826),Roberto Osuna,15454826,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,2.99
RP,Cy Sneed (15454830),Cy Sneed,15454830,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,1.74
RP,Matt Magill (15454838),Matt Magill,15454838,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,2.02
SP,Blake Taylor (15454839),Blake Taylor,15454839,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,2.91
SP,Logan Gilbert (15454846),Logan Gilbert,15454846,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
RP,Yohan Ramirez (15454851),Yohan Ramirez,15454851,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,4.6
RP,Joe Biagini (15454857),Joe Biagini,15454857,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,-2.66
RP,Brady Lail (15454861),Brady Lail,15454861,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,3.46
SP,Isaiah Campbell (15454863),Isaiah Campbell,15454863,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
SP,Anthony Misiewicz (15454871),Anthony Misiewicz,15454871,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,2.86
RP,Brooks Raley (15454876),Brooks Raley,15454876,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,3.00
RP,Taylor Guilbeau (15454884),Taylor Guilbeau,15454884,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,1.61
RP,Aaron Fletcher (15454890),Aaron Fletcher,15454890,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0.36
SP,Juan Then (15454891),Juan Then,15454891,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
SP,Brandon Williamson (15454896),Brandon Williamson,15454896,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
RP,Cionel Perez (15454900),Cionel Perez,15454900,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,2.64
SP,George Kirby (15454901),George Kirby,15454901,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
RP,Enoli Paredes (15454908),Enoli Paredes,15454908,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,3.37
SP,Emerson Hancock (15454912),Emerson Hancock,15454912,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,0
SP,Forrest Whitley (15454915),Forrest Whitley,15454915,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Zac Grotz (15454917),Zac Grotz,15454917,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,-3.02
RP,Ralph Garza Jr. (15454923),Ralph Garza Jr.,15454923,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Andre Scrubb (15454939),Andre Scrubb,15454939,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,4
RP,Yoshihisa Hirano (15454945),Yoshihisa Hirano,15454945,P,4000,HOU@SEA 09/21/2020 09:10PM ET,SEA,2.36
RP,Kent Emanuel (15454958),Kent Emanuel,15454958,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,0
RP,Bryan Abreu (15454963),Bryan Abreu,15454963,P,4000,HOU@SEA 09/21/2020 09:10PM ET,HOU,1.38
SP,Luis Severino (15454730),Luis Severino,15454730,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
RP,Ross Stripling (15454736),Ross Stripling,15454736,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,8.39
RP,Jonathan Holder (15454745),Jonathan Holder,15454745,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,2.50
RP,Michael King (15454750),Michael King,15454750,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,4.98
RP,Jake Petricka (15454759),Jake Petricka,15454759,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,0
RP,Anthony Bass (15454782),Anthony Bass,15454782,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,2.84
RP,Ty Tice (15454789),Ty Tice,15454789,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,0
RP,Luis Avilan (15454791),Luis Avilan,15454791,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,2.04
RP,Luis Cessa (15454795),Luis Cessa,15454795,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,3.64
RP,Ken Giles (15454800),Ken Giles,15454800,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,1.86
SP,Luis Medina (15454811),Luis Medina,15454811,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
SP,Nick Nelson (15454815),Nick Nelson,15454815,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,3.65
SP,Elvis Luciano (15454816),Elvis Luciano,15454816,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,0
RP,Adonis Rosa (15454817),Adonis Rosa,15454817,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
RP,Miguel Yajure (15454821),Miguel Yajure,15454821,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,6.82
SP,Clarke Schmidt (15454824),Clarke Schmidt,15454824,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,1.52
RP,A.J. Cole (15454831),A.J. Cole,15454831,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,2.63
SP,Shun Yamaguchi (15454833),Shun Yamaguchi,15454833,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,3.87
SP,Albert Abreu (15454843),Albert Abreu,15454843,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,-1.6
RP,Hector Perez (15454844),Hector Perez,15454844,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,-1.85
RP,Tommy Kahnle (15454850),Tommy Kahnle,15454850,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,7.05
RP,Domingo Acevedo (15454864),Domingo Acevedo,15454864,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
RP,Luis Gil (15454865),Luis Gil,15454865,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
RP,Bryan Baker (15454875),Bryan Baker,15454875,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,0
RP,Brooks Kriske (15454893),Brooks Kriske,15454893,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,1.56
RP,Ben Heller (15454895),Ben Heller,15454895,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,2.68
RP,Rafael Dolis (15454897),Rafael Dolis,15454897,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,3.87
SP,Alexander Vizcaino (15454933),Alexander Vizcaino,15454933,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
RP,Zack Britton (15454935),Zack Britton,15454935,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,2.82
SP,Alek Manoah (15454941),Alek Manoah,15454941,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,0
RP,Daniel Alvarez (15454946),Daniel Alvarez,15454946,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
RP,Aroldis Chapman (15454951),Aroldis Chapman,15454951,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,4.29
RP,Dan Otero (15454954),Dan Otero,15454954,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
SP,Joey Murray (15454969),Joey Murray,15454969,P,4000,NYY@TOR 09/21/2020 06:37PM ET,TOR,0
RP,Tyler Lyons (15454974),Tyler Lyons,15454974,P,4000,NYY@TOR 09/21/2020 06:37PM ET,NYY,0
OF,Brandon Nimmo (15454099),Brandon Nimmo,15454099,OF,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,8.46
SP,Yonny Chirinos (15454734),Yonny Chirinos,15454734,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,9.17
SP,Brendan McKay (15454737),Brendan McKay,15454737,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,0
RP,Andrew Kittredge (15454747),Andrew Kittredge,15454747,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,1.75
RP,John Curtiss (15454754),John Curtiss,15454754,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,5.89
RP,Sean Gilmartin (15454755),Sean Gilmartin,15454755,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,2.58
RP,Nick Anderson (15454757),Nick Anderson,15454757,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,4.83
SP,Sam McWilliams (15454764),Sam McWilliams,15454764,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,0
SP,Jordan Humphreys (15454777),Jordan Humphreys,15454777,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,0
RP,Drew Smith (15454780),Drew Smith,15454780,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,1.87
RP,Oliver Drake (15454827),Oliver Drake,15454827,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,2.17
RP,Erasmo Ramirez (15454834),Erasmo Ramirez,15454834,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,7.88
RP,Chasen Shreve (15454836),Chasen Shreve,15454836,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,6.05
RP,Aaron Loup (15454848),Aaron Loup,15454848,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,3.57
RP,Jeurys Familia (15454852),Jeurys Familia,15454852,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,2.49
RP,Brad Brach (15454856),Brad Brach,15454856,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,2.90
RP,Matt Blackham (15454860),Matt Blackham,15454860,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,0
RP,Paul Sewald (15454867),Paul Sewald,15454867,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,-2.14
RP,Justin Wilson (15454868),Justin Wilson,15454868,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,2.78
SP,Brent Honeywell Jr. (15454872),Brent Honeywell Jr.,15454872,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,0
RP,Ryan Sherriff (15454874),Ryan Sherriff,15454874,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,2.2
RP,Edwin Diaz (15454882),Edwin Diaz,15454882,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,5.70
RP,Hunter Strickland (15454913),Hunter Strickland,15454913,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,1.48
RP,Ryley Gilliam (15454916),Ryley Gilliam,15454916,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,0
RP,Miguel Castro (15454919),Miguel Castro,15454919,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,3.57
RP,Pete Fairbanks (15454924),Pete Fairbanks,15454924,P,4000,TB@NYM 09/21/2020 07:10PM ET,TB,4.28
RP,Jared Hughes (15454928),Jared Hughes,15454928,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,2.53
RP,Daniel Zamora (15454942),Daniel Zamora,15454942,P,4000,TB@NYM 09/21/2020 07:10PM ET,NYM,0
