Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Eric Sogard","MIL",22,74,65,12,10,2,0,0,5,2,8,0,12,1,0,0,1,0,0,0.184615384,7927
2020,"Jose Martinez","TBR",16,38,32,8,7,0,0,1,4,6,6,1,8,0,0,0,4,0,0,0.25,7996
2020,"Matt Carpenter","STL",17,54,45,10,7,2,0,1,8,8,7,0,16,2,0,0,0,0,0,0.222222222,8090
2020,"Dee Gordon","SEA",16,36,32,5,5,0,0,0,4,1,3,0,6,1,0,0,0,1,0,0.15625,8203
2020,"Hunter Pence","SFG",13,26,24,2,2,0,0,0,1,0,1,0,7,1,0,0,1,0,0,0.083333333,8252
2020,"Kurt Suzuki","WSN",16,49,44,10,8,1,0,1,6,5,2,0,6,1,2,0,4,0,0,0.227272727,8259
2020,"Ehire Adrianza","MIN",16,31,29,5,5,0,0,0,2,0,2,0,9,0,0,0,2,0,0,0.172413793,8418
2020,"Donovan Solano","SFG",24,72,66,25,16,7,0,2,10,17,4,0,14,1,1,0,0,0,0,0.378787878,8623
2020,"Elvis Andrus","TEX",20,59,54,8,5,3,0,0,4,2,5,0,8,0,0,0,2,1,1,0.148148148,8709
2020,"Jason Castro","LAA",16,46,39,8,2,4,0,2,5,6,7,0,16,0,0,0,1,0,0,0.205128205,8722
2020,"Justin Smoak","MIL",26,81,74,17,7,5,0,5,11,13,4,0,29,2,1,0,1,0,0,0.229729729,9054
2020,"Khris Davis","OAK",15,42,37,4,2,1,0,1,3,3,4,0,13,1,0,0,4,0,0,0.108108108,9112
2020,"Tyler Flowers","ATL",7,24,20,9,5,3,0,1,3,3,3,0,8,1,0,0,0,0,0,0.45,9134
2020,"Logan Morrison","MIL",9,25,22,3,1,1,0,1,2,2,3,0,8,0,0,0,0,0,0,0.136363636,9205
2020,"Paul Goldschmidt","STL",19,66,53,19,14,2,0,3,11,8,13,0,11,0,0,0,0,0,0,0.358490566,9218
2020,"Starling Marte","ARI",27,94,82,24,17,5,0,2,16,10,8,0,13,3,1,0,1,3,1,0.292682926,9241
2020,"AJ Pollock","LAD",23,71,65,16,9,3,0,4,9,9,6,0,16,0,0,0,2,1,1,0.246153846,9256
2020,"Chris Davis","BAL",14,45,44,6,3,3,0,0,3,1,1,0,14,0,0,0,0,0,0,0.136363636,9272
2020,"Brock Holt","MIL",15,35,29,3,3,0,0,0,1,1,4,0,8,1,1,0,2,0,0,0.103448275,9345
2020,"Evan Longoria","SFG",24,69,62,16,10,4,1,1,8,9,4,0,10,1,2,0,2,0,1,0.258064516,9368
2020,"Matt Adams","ATL",13,45,43,7,4,2,0,1,3,6,2,0,15,0,0,0,3,0,0,0.162790697,9393
2020,"Yan Gomes","WSN",12,35,33,7,4,1,0,2,6,3,1,0,6,1,0,0,0,0,0,0.212121212,9627
2020,"Christian Vazquez","BOS",24,67,65,17,13,3,0,1,7,3,2,0,21,0,0,0,2,1,0,0.261538461,9774
2020,"Jason Kipnis","CHC",16,44,38,12,6,3,1,2,5,9,5,0,15,0,1,0,1,0,0,0.315789473,9776
2020,"Nolan Arenado","COL",27,85,74,15,7,2,0,6,9,15,8,3,6,0,3,0,3,0,0,0.202702702,9777
2020,"Kyle Seager","SEA",28,92,77,23,14,6,0,3,13,16,10,1,10,2,3,0,4,2,0,0.298701298,9785
2020,"Andrew McCutchen","PHI",21,64,60,16,13,2,0,1,7,13,3,0,8,0,1,0,1,3,0,0.266666666,9847
2020,"DJ LeMahieu","NYY",18,63,59,25,22,1,0,2,12,6,3,0,7,1,0,0,0,1,0,0.423728813,9874
2020,"Jay Bruce","PHI",15,42,39,11,2,3,2,4,6,10,3,0,8,0,0,0,1,0,0,0.282051282,9892
2020,"Brett Gardner","NYY",18,57,46,8,3,2,0,3,6,6,10,0,15,0,1,0,0,3,1,0.173913043,9927
2020,"Chris Owings","COL",13,23,21,6,4,1,0,1,5,4,2,0,5,0,0,0,0,1,0,0.285714285,10030
2020,"Wil Myers","SDP",26,80,70,15,8,3,1,3,10,8,8,0,25,2,0,0,0,1,0,0.214285714,10047
2020,"Max Stassi","LAA",13,20,16,3,3,0,0,0,1,3,2,0,4,1,1,0,0,0,0,0.1875,10059
