Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Ryan Tepera","CHC",5,22,16.2,5.4,3,1.8,0.4091,0.1364,0.2727,0.166666666,1.2,0.25,0.1786,4.548277473449707,3.5278717398643495,10291
2020,"Zack Wheeler","PHI",6,22,6,3,2,1.5,0.1818,0.0909,0.0909,0.15,0.8333,0.1333,0.8333,4.981610806449708,3.8021905566255256,10310
2020,"Aaron Loup","TBR",5.1,19,8.4376,1.6875,5,0,0.2632,0.0526,0.2105,0.133333333,0.5625,0.1818,0.8,2.960776302449707,2.960776301567383,10343
2020,"Trevor Rosenthal","2 Tms",7.1,31,17.1817,4.909,3.5,0,0.4516,0.129,0.3226,0.153846153,1.0909,0.3333,1,1.3755663164497072,2.9910457662074754,10745
2020,"Shane Greene","ATL",5,18,7.2,1.8,4,0,0.2222,0.0556,0.1667,0.235294117,1,0.3077,0.8,2.148277473449707,3.332973173260689,10756
2020,"Asher Wojciechowski","BAL",7.1,33,7.3637,6.1364,1.2,1.2273,0.1818,0.1515,0.0303,0.222222222,1.5,0.25,0.9434,5.739198340449708,6.389715229598334,10836
2020,"Jacob deGrom","NYM",7,24,11.5714,1.2857,9,0,0.375,0.0417,0.3333,0.086956521,0.4286,0.1429,1,1.0054203314497072,1.8516315447432656,10954
2020,"Merrill Kelly","ARI",9,31,11,1,11,1,0.3548,0.0323,0.3226,0.133333333,0.5556,0.1667,0.5556,2.481610807449707,2.5728830102417204,11156
2020,"A.J. Cole","TOR",6.1,21,4.2632,4.2632,1,0,0.1429,0.1429,0,0,0.4737,0,1,3.621964176449707,6.116073514083567,11467
2020,"Robbie Ray","2 Tms",5.2,24,15.8825,3.1765,5,0,0.4167,0.0833,0.3333,0.227272727,1.2353,0.4167,0.7143,0.6776601724497069,2.4198802273217845,11486
2020,"Taijuan Walker","2 Tms",5.2,26,4.7648,0,3,1.5883,0.1154,0,0.1154,0.36,1.5883,0.381,0.6977,4.913004116449707,5.057967557649778,11836
2020,"Matt Andriese","LAA",6.2,22,2.7,4.05,0.6667,0,0.0909,0.1364,-0.0455,0.105263157,0.75,0.1176,0.8,3.8982737234497074,5.675308388011607,12022
2020,"Kyle Hendricks","CHC",16.1,67,7.7143,1.102,7,1.6531,0.209,0.0299,0.1791,0.265625,1.1633,0.2917,0.9459,4.189095923449707,4.219087209410356,12049
2020,"Evan Marshall","CHW",5.1,19,11.8126,3.375,3.5,0,0.3684,0.1053,0.2632,0.058823529,0.5625,0.1,1,1.6482680984497071,3.129146978647842,12297
2020,"Chris Bassitt","OAK",8.1,38,8.64,2.16,4,3.24,0.2105,0.0526,0.1579,0.285714285,1.44,0.2917,0.5682,6.988292833449707,4.914615078384287,12304
2020,"Colin Rea","CHC",5.1,20,11.8126,0,7,0,0.35,0,0.35,0.15,0.5625,0.2308,0.6667,0.5232610674497074,1.6339202272897142,12317
2020,"Trevor Bauer","CIN",13,52,14.5385,2.0769,7,2.0769,0.4038,0.0577,0.3462,0.1875,0.9231,0.25,0.9091,3.840585165449707,3.1188461269323646,12703
2020,"Adrian Houser","MIL",10.2,54,5.9062,5.0625,1.1667,2.5312,0.1296,0.1111,0.0185,0.340425531,2.0625,0.3514,0.7979,7.460763996449707,4.9151741704703245,12718
2020,"Sonny Gray","CIN",11,45,10.6364,4.9091,2.1667,0,0.2889,0.1333,0.1556,0.179487179,1.1818,0.2692,0.8462,2.4210047464497073,4.0364988822828645,12768
