Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Michael Fulmer","DET",6.1,31,0.888888888,0.227272727,0.363636363,0.409090909,0,0.111111111,0,0,0.4091,0.3636,0.2273,0.0909,0.4545,0.4545,13218
2020,"Ross Stripling","LAD",11.1,45,1.166666666,0.1875,0.4375,0.375,0.083333333,0.25,0,0,0.303,0.4242,0.2727,0.1212,0.5152,0.3636,13273
2020,"Jakob Junis","KCR",5,20,3,0.058823529,0.705882352,0.235294117,0,0.25,0.083333333,0,0.4118,0.4118,0.1765,0.1176,0.4706,0.4118,13619
2020,"Alec Mills","CHC",10.1,44,1.083333333,0.193548387,0.419354838,0.387096774,0,0.166666666,0.076923076,0,0.3438,0.4063,0.25,0.125,0.5313,0.3438,13834
2020,"Kevin Gausman","SFG",9.2,42,0.9,0.173913043,0.391304347,0.434782608,0.1,0.3,0,0,0.4783,0.3478,0.1739,0.1304,0.4783,0.3913,14107
2020,"Lance McCullers Jr.","HOU",11,37,5,0.04,0.8,0.16,0,0,0,0,0.44,0.48,0.08,0.16,0.4,0.44,14120
2020,"Jose Berrios","MIN",12,47,0.916666666,0.148148148,0.407407407,0.444444444,0.083333333,0.083333333,0,0,0.3333,0.4074,0.2593,0.0741,0.6667,0.2593,14168
2020,"Frankie Montas","OAK",9,41,0.5,0.333333333,0.222222222,0.444444444,0,0.083333333,0,0,0.4286,0.3929,0.1786,0.1786,0.5357,0.2857,14309
2020,"Tyler Glasnow","TBR",7.1,27,1.75,0.083333333,0.583333333,0.333333333,0,0.25,0,0,0.25,0.5,0.25,0.25,0.4167,0.3333,14374
2020,"Zack Godley","BOS",8.2,39,0.583333333,0.173913043,0.304347826,0.52173913,0.083333333,0.166666666,0,0,0.6087,0.2174,0.1739,0.1304,0.4348,0.4348,14862
2020,"Taylor Williams","SEA",5.1,18,0.5,0.333333333,0.222222222,0.444444444,0,0,0,0,0.2222,0.4444,0.3333,0.1111,0.5556,0.3333,14899
2020,"Jon Gray","COL",13.1,58,1.222222222,0.14893617,0.468085106,0.382978723,0.111111111,0.222222222,0.045454545,0,0.4043,0.383,0.2128,0.0851,0.4894,0.4255,14916
2020,"Chad Kuhl","PIT",6,22,1.4,0.142857142,0.5,0.357142857,0,0.2,0,0,0.4286,0.3571,0.2143,0,0.5714,0.4286,14975
2020,"German Marquez","COL",11,47,0.916666666,0.323529411,0.323529411,0.352941176,0,0.083333333,0,0,0.2941,0.3529,0.3529,0.0588,0.5294,0.4118,15038
2020,"Austin Voth","WSN",6.2,28,1.571428571,0.181818181,0.5,0.318181818,0.142857142,0,0.181818181,0,0.4545,0.1818,0.3636,0.0909,0.4545,0.4545,15047
2020,"Cole Sulser","BAL",5.1,17,0.25,0.09090909,0.181818181,0.727272727,0,0,0,0,0.1818,0.5455,0.2727,0.0909,0.4545,0.4545,15256
2020,"Lucas Giolito","CHW",20,79,1.1875,0.186046511,0.441860465,0.372093023,0.25,0.125,0.105263157,0,0.5349,0.3488,0.1163,0.2558,0.3953,0.3488,15474
2020,"Antonio Senzatela","COL",8.2,30,2.5,0.086956521,0.652173913,0.260869565,0.166666666,0,0,0,0.3913,0.4348,0.1739,0.2609,0.4348,0.3043,15488
2020,"Brad Keller","KCR",7,29,2.25,0.1875,0.5625,0.25,0,0,0,0,0.4375,0.375,0.1875,0.125,0.625,0.25,15734
2020,"Masahiro Tanaka","NYY",6.2,31,0.461538461,0.208333333,0.25,0.541666666,0.23076923,0.23076923,0.166666666,0,0.5,0.4583,0.0417,0.2083,0.2917,0.5,15764
2020,"Adam Plutko","CLE",7,27,1.666666666,0.304347826,0.434782608,0.260869565,0.333333333,0,0,0,0.4783,0.3913,0.1304,0.1304,0.6087,0.2609,15846
2020,"Aaron Nola","PHI",10,32,7,0.2,0.7,0.1,0,0,0,0,0.45,0.4,0.15,0.1,0.6,0.3,16149
2020,"Brandon Woodruff","MIL",11,42,0.642857142,0.178571428,0.321428571,0.5,0.214285714,0.071428571,0.111111111,0,0.25,0.4286,0.3214,0.2143,0.2857,0.5,16162
2020,"Spencer Turnbull","DET",10.2,47,1.75,0.266666666,0.466666666,0.266666666,0.25,0,0.071428571,1,0.4194,0.3226,0.2581,0.1935,0.4194,0.3871,16207
2020,"Tyler Mahle","CIN",8,33,0.583333333,0.095238095,0.333333333,0.571428571,0.083333333,0,0,0,0.1905,0.619,0.1905,0.1429,0.4286,0.4286,16358
2020,"Tim Hill","SDP",5,22,4.5,0.153846153,0.692307692,0.153846153,0,0,0.111111111,0,0.4615,0.3846,0.1538,0.4615,0.1538,0.3846,16814
2020,"Touki Toussaint","ATL",7.1,35,0.833333333,0.3125,0.3125,0.375,0.166666666,0.333333333,0,0,0.4118,0.3529,0.2353,0.2353,0.3529,0.4118,16929
2020,"Trevor Williams","PIT",8.2,35,1.25,0.28,0.4,0.32,0.125,0,0,0,0.3462,0.2692,0.3846,0.3077,0.3846,0.3077,16977
2020,"Pablo Lopez","MIA",6.1,26,2.2,0.2,0.55,0.25,0,0,0.09090909,0,0.5,0.25,0.25,0.15,0.55,0.3,17085
2020,"Dinelson Lamet","SDP",16,64,0.666666666,0.324324324,0.27027027,0.405405405,0.066666666,0.133333333,0,0,0.4054,0.3514,0.2432,0.1351,0.4595,0.4054,17186
2020,"Framber Valdez","HOU",6.1,23,4,0.23076923,0.615384615,0.153846153,0,0,0.25,0,0.3571,0.3571,0.2857,0.2143,0.4286,0.3571,17295
2020,"Erick Fedde","WSN",5.1,21,5,0.333333333,0.555555555,0.111111111,0,0,0,0,0.4444,0.3333,0.2222,0.1111,0.3333,0.5556,17425
2020,"Jack Flaherty","STL",6.1,24,2,0.318181818,0.454545454,0.227272727,0,0,0.1,0,0.4545,0.3636,0.1818,0.1818,0.4091,0.4091,17479
2020,"Cristian Javier","HOU",9,35,0.583333333,0.136363636,0.318181818,0.545454545,0.25,0.166666666,0.142857142,0,0.3636,0.2273,0.4091,0.3636,0.4091,0.2273,17606
2020,"Ian Gibaut","TEX",5.2,22,2.666666666,0.153846153,0.615384615,0.23076923,0.333333333,0,0,0,0.4615,0.3846,0.1538,0.1538,0.3846,0.4615,17871
2020,"Logan Webb","SFG",10,42,2.142857142,0.24137931,0.517241379,0.24137931,0,0.142857142,0.066666666,0,0.3103,0.4828,0.2069,0.1034,0.4483,0.4483,17995
2020,"Kenta Maeda","MIN",8.2,31,2,0.117647058,0.588235294,0.294117647,0,0,0.1,0,0.3529,0.5882,0.0588,0.1765,0.5882,0.2353,18498
2020,"Dylan Cease","CHW",7.2,26,1.333333333,0.263157894,0.421052631,0.315789473,0.166666666,0,0.125,0,0.4737,0.2105,0.3158,0.1053,0.5789,0.3158,18525
