Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"J.P. Crawford","SEA",14,46,42,7,7,0,0,0,5,1,2,0,8,1,1,0,2,1,1,0.166666666,15491
2020,"Amed Rosario","NYM",12,26,26,3,2,1,0,0,3,0,0,0,10,0,0,0,1,0,0,0.115384615,15518
2020,"Mike Ford","NYY",13,42,38,8,3,4,0,1,2,7,3,0,10,1,0,0,2,0,0,0.210526315,15585
2020,"Aaron Judge","NYY",6,23,20,6,1,1,0,4,6,6,3,0,4,0,0,0,1,0,0,0.3,15640
2020,"Dominic Smith","NYM",15,43,40,14,7,4,0,3,6,10,2,0,7,0,1,0,0,0,0,0.35,15653
2020,"Austin Meadows","TBR",13,34,31,7,3,3,1,0,5,2,3,0,13,0,0,0,0,0,0,0.225806451,15672
2020,"Jose Abreu","CHW",20,61,57,14,9,2,0,3,7,7,4,1,16,0,0,0,3,0,0,0.245614035,15676
2020,"Rowdy Tellez","TOR",14,38,35,12,5,1,0,6,8,12,3,0,5,0,0,0,0,0,0,0.342857142,15679
2020,"Chance Sisco","BAL",14,45,34,8,5,2,0,1,4,2,8,0,14,3,0,0,1,0,0,0.235294117,15694
2020,"Tyler O'Neill","STL",15,47,42,7,4,1,0,2,6,4,5,0,12,0,0,0,0,0,0,0.166666666,15711
2020,"Tyler Wade","NYY",13,27,25,5,3,2,0,0,3,1,2,0,2,0,0,0,0,0,0,0.2,15730
2020,"Austin Nola","SEA",10,27,27,10,6,2,0,2,7,10,0,0,4,0,0,0,0,0,0,0.37037037,15941
2020,"Clint Frazier","NYY",13,42,35,13,5,4,0,4,8,12,6,0,11,1,0,0,0,1,0,0.371428571,15983
2020,"Willy Adames","TBR",14,36,33,6,2,3,0,1,2,3,3,0,14,0,0,0,1,1,0,0.181818181,15986
2020,"Cody Bellinger","LAD",18,57,50,13,8,3,0,2,9,5,7,0,4,0,0,0,3,1,0,0.26,15998
2020,"J.D. Davis","NYM",18,48,42,12,10,1,0,1,2,6,3,0,13,2,1,0,2,0,0,0.285714285,16219
2020,"Bradley Zimmer","CLE",9,21,16,3,2,0,0,1,2,2,1,0,6,3,1,0,2,0,1,0.1875,16221
2020,"Trea Turner","WSN",16,56,48,14,7,3,1,3,8,6,7,0,7,1,0,0,1,2,3,0.291666666,16252
2020,"Oscar Mercado","CLE",9,22,19,3,3,0,0,0,2,3,3,0,6,0,0,0,0,1,0,0.157894736,16375
2020,"Michael Conforto","NYM",18,49,41,14,9,3,0,2,7,7,6,0,10,2,0,0,1,1,2,0.341463414,16376
2020,"Ryan O'Hearn","KCR",15,42,36,5,4,1,0,0,1,5,6,0,14,0,0,0,0,0,0,0.138888888,16442
2020,"Rhys Hoskins","PHI",18,62,49,11,4,4,0,3,9,8,12,0,14,1,0,0,2,0,0,0.224489795,16472
2020,"Kyle Schwarber","CHC",18,54,49,13,6,4,0,3,8,8,5,0,19,0,0,0,2,0,0,0.265306122,16478
2020,"Matt Chapman","OAK",19,68,63,18,6,5,1,6,12,11,5,0,24,0,0,0,1,0,0,0.285714285,16505
2020,"Isiah Kiner-Falefa","TEX",16,45,40,5,4,0,1,0,3,0,3,0,3,2,0,0,2,3,1,0.125,16512
2020,"Ryan McBroom","KCR",13,25,24,5,3,1,0,1,1,1,1,0,8,0,0,0,1,0,0,0.208333333,16524
2020,"Mauricio Dubon","SFG",13,28,24,9,6,2,1,0,2,2,3,0,4,0,0,0,2,1,1,0.375,16530
2020,"Danny Jansen","TOR",10,30,26,3,2,1,0,0,4,0,4,0,9,0,0,0,0,0,0,0.115384615,16535
2020,"Shed Long Jr.","SEA",11,35,33,7,5,2,0,0,1,1,2,0,7,0,0,0,0,1,0,0.212121212,16542
2020,"Yandy Diaz","TBR",13,38,31,10,9,0,0,1,2,2,7,0,5,0,0,0,3,0,0,0.322580645,16578
2020,"Luis Urias","MIL",11,29,26,4,4,0,0,0,1,3,3,0,10,0,0,0,0,1,0,0.153846153,16622
2020,"Colin Moran","PIT",18,53,45,12,7,2,0,3,9,6,7,0,11,1,0,0,3,0,0,0.266666666,16909
2020,"Gleyber Torres","NYY",13,43,36,12,11,1,0,0,5,4,7,0,7,0,0,0,1,0,0,0.333333333,16997
2020,"Magneuris Sierra","MIA",7,20,18,4,3,1,0,0,2,1,2,0,3,0,0,0,0,3,0,0.222222222,17023
2020,"Alex Verdugo","BOS",19,60,55,18,11,5,0,2,13,3,5,1,14,0,0,0,2,2,0,0.327272727,17027
2020,"Ramon Laureano","OAK",18,68,54,12,8,1,1,2,8,5,8,0,14,5,1,0,3,0,0,0.222222222,17128
2020,"Yoan Moncada","CHW",18,62,54,14,6,5,0,3,8,13,8,0,16,0,0,0,0,0,0,0.259259259,17232
2020,"Michael Chavis","BOS",12,37,36,8,5,2,1,0,2,2,1,0,18,0,0,0,0,1,0,0.222222222,17321
2020,"Cole Tucker","PIT",13,38,37,9,7,2,0,0,5,4,0,0,11,0,1,0,0,0,0,0.243243243,17326
2020,"Willi Castro","DET",7,22,21,6,5,0,0,1,3,3,0,0,5,0,1,0,0,0,0,0.285714285,17338
2020,"Rafael Devers","BOS",19,61,57,17,7,5,0,5,11,14,4,0,16,0,0,0,0,0,0,0.298245614,17350
2020,"Eloy Jimenez","CHW",19,57,51,13,7,2,0,4,9,8,6,0,15,0,0,0,2,0,0,0.25490196,17484
2020,"Myles Straw","HOU",11,23,20,7,6,1,0,0,1,6,3,0,6,0,0,0,0,3,1,0.35,17620
2020,"JT Riddle","PIT",8,23,22,4,3,1,0,0,3,0,1,0,2,0,0,0,0,1,0,0.181818181,17642
2020,"Alex Bregman","HOU",13,38,30,5,4,0,0,1,4,5,8,0,6,0,0,0,0,0,0,0.166666666,17678
2020,"Kevin Newman","PIT",15,57,54,14,10,4,0,0,3,2,3,0,8,0,0,0,1,0,1,0.259259259,17696
2020,"Christin Stewart","DET",15,40,36,8,4,2,0,2,3,6,2,0,9,1,1,0,1,0,0,0.222222222,17714
2020,"DJ Stewart","BAL",8,20,13,2,0,0,0,2,3,2,6,0,8,1,0,0,0,0,0,0.153846153,17766
2020,"Willie Calhoun","TEX",10,23,21,4,2,1,1,0,1,4,1,0,5,0,1,0,0,0,0,0.19047619,17838
2020,"Andrew Benintendi","BOS",10,24,20,3,3,0,0,0,2,1,4,0,9,0,0,0,1,1,1,0.15,17901
2020,"Ian Happ","CHC",18,51,41,15,4,4,0,7,9,14,9,0,9,1,0,0,1,0,1,0.365853658,17919
2020,"Cedric Mullins","BAL",14,39,35,12,10,1,0,1,5,2,1,0,8,1,0,2,0,3,0,0.342857142,17929
2020,"Sam Hilliard","COL",11,26,23,7,5,0,1,1,4,3,3,0,6,0,0,0,0,1,0,0.304347826,17954
2020,"Scott Kingery","PHI",12,30,30,4,3,0,0,1,1,3,0,0,8,0,0,0,0,0,0,0.133333333,17975
2020,"Ty France","2 Tms",8,21,20,8,6,0,0,2,4,5,1,0,7,0,0,0,0,0,0,0.4,17982
2020,"David Fletcher","LAA",17,48,41,12,10,1,0,1,11,3,6,0,3,0,1,0,0,1,0,0.292682926,17992
2020,"Paul DeJong","STL",12,49,44,16,10,4,0,2,6,9,4,0,10,0,1,0,1,0,0,0.363636363,18015
2020,"Harrison Bader","STL",15,36,28,4,0,2,1,1,5,3,5,0,13,2,1,0,1,2,0,0.142857142,18030
2020,"Jake Cronenworth","SDP",14,42,40,16,8,5,0,3,8,10,2,0,6,0,0,0,1,1,0,0.4,18036
2020,"Dylan Moore","SEA",11,40,37,9,5,1,0,3,7,4,1,0,11,2,0,0,1,4,0,0.243243243,18042
2020,"Brian Anderson","MIA",14,32,27,5,3,1,1,0,1,6,3,0,10,2,0,0,1,0,0,0.185185185,18289
2020,"Dansby Swanson","ATL",18,70,65,21,12,6,0,3,18,11,4,0,19,1,0,0,0,2,0,0.323076923,18314
2020,"Kyle Tucker","HOU",20,52,48,13,6,3,2,2,8,12,3,1,14,0,1,0,0,3,0,0.270833333,18345
2020,"Austin Riley","ATL",14,44,39,10,6,1,0,3,5,10,5,0,8,0,0,0,1,0,0,0.256410256,18360
2020,"Victor Robles","WSN",15,43,39,6,5,0,0,1,3,4,2,0,15,0,2,0,0,1,1,0.153846153,18363
2020,"Ryan Mountcastle","BAL",8,21,19,8,6,1,0,1,4,6,2,0,4,0,0,0,0,0,0,0.421052631,18373
2020,"Ronald Acuna Jr.","ATL",13,49,40,15,5,4,0,6,13,9,8,0,11,1,0,0,0,2,0,0.375,18401
2020,"Trent Grisham","SDP",18,60,50,14,8,1,0,5,10,8,10,0,16,0,0,0,0,1,1,0.28,18564
2020,"Luis Arraez","MIN",14,38,34,9,7,2,0,0,5,3,3,0,4,0,1,0,1,0,0,0.264705882,18568
2020,"Josh Naylor","2 Tms",11,24,22,4,4,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0.181818181,18839
2020,"Brandon Lowe","TBR",16,46,39,7,2,1,2,2,8,8,7,0,14,0,0,0,0,0,0,0.179487179,18882
2020,"Danny Mendick","CHW",17,43,41,12,8,2,0,2,3,4,1,0,10,0,1,0,1,0,1,0.292682926,18889
2020,"Will Smith","LAD",11,27,22,6,2,0,0,4,6,8,4,0,1,0,1,0,2,0,0,0.272727272,19197
2020,"Yuli Gurriel","HOU",22,63,55,13,8,3,1,1,7,3,6,0,7,1,1,0,2,0,0,0.236363636,19198
2020,"Lourdes Gurriel Jr.","TOR",14,43,37,10,8,1,0,1,2,6,6,0,8,0,0,0,2,2,0,0.27027027,19238
2020,"Pete Alonso","NYM",18,49,46,12,7,3,0,2,4,7,1,0,12,2,0,0,1,0,0,0.260869565,19251
2020,"Cavan Biggio","TOR",16,55,49,12,7,3,0,2,7,7,5,0,11,1,0,0,1,1,0,0.244897959,19252
2020,"Garrett Hampson","COL",15,42,40,14,7,2,2,3,9,3,1,0,12,0,0,1,1,0,0,0.35,19262
2020,"Nick Senzel","CIN",8,21,17,6,3,2,0,1,4,5,4,0,2,0,0,0,0,2,1,0.352941176,19293
2020,"Nick Solak","TEX",18,46,38,12,9,3,0,0,5,4,7,0,3,1,0,0,0,2,1,0.315789473,19294
2020,"Bryan Reynolds","PIT",16,55,50,11,7,2,0,2,8,6,5,0,15,0,0,0,0,1,0,0.22,19326
2020,"Nicky Lopez","KCR",17,52,50,13,9,4,0,0,3,4,1,0,12,1,0,0,0,0,2,0.26,19339
2020,"Sean Murphy","OAK",12,33,30,7,5,1,0,1,1,2,3,0,10,0,0,0,2,0,0,0.233333333,19352
2020,"Austin Hays","BAL",8,23,21,3,3,0,0,0,2,0,2,0,7,0,0,0,0,1,1,0.142857142,19363
2020,"Tommy Edman","STL",16,59,53,13,11,2,0,0,4,4,3,0,12,3,0,0,0,1,2,0.245283018,19470
2020,"Kyle Lewis","SEA",15,46,40,14,11,2,0,1,10,4,6,0,11,0,0,0,0,1,0,0.35,19508
2020,"Vladimir Guerrero Jr.","TOR",16,52,47,15,10,3,0,2,8,10,4,0,8,1,0,0,2,0,0,0.319148936,19611
2020,"Fernando Tatis Jr.","SDP",18,62,54,21,11,2,1,7,16,12,7,0,15,1,0,0,1,2,0,0.388888888,19709
2020,"Shohei Ohtani","LAA",18,52,47,10,5,2,0,3,9,13,5,0,12,0,0,0,1,4,0,0.212765957,19755
2020,"Abraham Toro","HOU",11,23,19,3,2,0,0,1,4,1,2,0,5,2,0,0,0,1,0,0.157894736,19844
2020,"Luis Rengifo","LAA",13,30,26,5,4,1,0,0,2,0,4,0,9,0,0,0,1,1,0,0.192307692,19858
2020,"Adam Haseley","PHI",8,21,19,6,3,3,0,0,3,1,1,0,4,0,0,1,1,0,0,0.315789473,19878
2020,"Daulton Varsho","ARI",8,20,16,3,2,1,0,0,1,0,3,0,4,1,0,0,1,1,0,0.1875,19918
2020,"Andres Gimenez","NYM",13,34,33,12,9,1,2,0,5,4,0,0,5,0,1,0,0,5,0,0.363636363,19950
2020,"Carter Kieboom","WSN",8,22,16,0,0,0,0,0,2,1,5,0,7,1,0,0,3,0,0,0,19958
2020,"Keston Hiura","MIL",18,62,56,13,7,2,0,4,8,7,3,0,22,3,0,0,2,2,0,0.232142857,20003
2020,"Luis Robert","CHW",17,52,48,15,6,4,0,5,8,10,2,0,16,0,1,0,3,0,2,0.3125,20043
2020,"Evan White","SEA",12,35,32,5,1,3,0,1,1,9,2,0,15,0,1,0,1,0,0,0.15625,20078
2020,"Juan Soto","WSN",10,29,24,10,5,3,0,2,3,3,5,0,4,0,0,0,0,0,0,0.416666666,20123
2020,"Dylan Carlson","STL",14,43,40,8,5,2,0,1,5,5,3,0,15,0,0,0,2,0,1,0.2,20126
2020,"Jo Adell","LAA",12,30,27,4,3,0,0,1,2,3,3,0,9,0,0,0,2,0,1,0.148148148,20220
2020,"Luis Garcia","WSN",6,20,20,7,6,1,0,0,3,1,0,0,2,0,0,0,2,1,1,0.35,20391
2020,"Nico Hoerner","CHC",16,29,23,5,4,1,0,0,4,1,5,0,6,1,0,0,0,0,1,0.217391304,21479
2020,"Joey Bart","SFG",9,20,17,6,4,1,1,0,4,2,2,0,5,1,0,0,1,0,0,0.352941176,21524
2020,"Alec Bohm","PHI",10,28,27,10,6,4,0,0,3,4,0,0,5,0,1,0,2,0,0,0.37037037,21618
2020,"Yoshi Tsutsugo","TBR",17,47,36,5,3,0,0,2,9,6,11,0,10,0,0,0,1,0,0,0.138888888,27459
2020,"Shogo Akiyama","CIN",18,55,46,11,9,2,0,0,5,2,7,0,7,1,0,0,1,3,0,0.239130434,27461
