Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Madison Bumgarner","ARI",13,57,7.6154,3.4615,2.2,3.4615,0.193,0.0877,0.1053,0.25490196,1.3846,0.2286,0.6667,7.8402408890214845,6.319253870386344,5524
2020,"Nik Turley","PIT",7,33,7.7143,7.7143,1,0,0.1818,0.1818,0,0.208333333,1.5714,0.25,0.5,4.433647482021485,7.242788399117334,5530
2020,"Ryan Brasier","BOS",7,30,12.8571,3.8571,3.3333,1.2857,0.3333,0.1,0.2333,0.23076923,1.2857,0.3125,0.7895,3.4336474820214846,3.8238173586981636,5615
2020,"Tyler Clippard","MIN",7.2,27,14.0869,1.1739,12,1.1739,0.4444,0.037,0.4074,0.115384615,0.5217,0.1538,1,2.1044594730214845,1.9477286564502565,5640
2020,"Dellin Betances","NYM",7.1,38,3.6818,7.3637,0.5,0,0.0789,0.1579,-0.0789,0.3,2.0455,0.3333,0.5882,5.602489808021485,7.747661713751572,6216
2020,"Trevor Cahill","SFG",9,40,10,7,1.4286,2,0.25,0.175,0.075,0.193548387,1.4444,0.2,0.9821,6.481266530021484,5.340287544992235,6249
2020,"David Phelps","MIL",9,32,11,1,11,1,0.3438,0.0313,0.3125,0.133333333,0.5556,0.1667,0.6522,2.8145998640214844,2.24411037100686,6316
2020,"Jake Odorizzi","MIN",6,31,4.5,3,1.5,3,0.0968,0.0645,0.0323,0.392857142,2.1667,0.3913,0.625,7.981266530021484,6.269798052310945,6397
2020,"Trevor May","MIN",7,33,10.2857,2.5714,4,2.5714,0.2424,0.0606,0.1818,0.322580645,1.7143,0.381,0.7609,5.433647482021485,4.528502684831619,6398
2020,"Jose Cisnero","DET",9.2,37,9.3103,3.7241,2.5,0,0.2703,0.1081,0.1622,0.151515151,0.931,0.2174,0.8889,2.3203498440214845,3.5408689298778437,6399
2020,"Steve Cishek","CHW",5.2,24,11.1176,1.5882,7,0,0.2917,0.0417,0.25,0.272727272,1.2353,0.4,0.75,1.7361767960214844,3.124214730518648,6483
