first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Santiago,Espinal,SS,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,8.6,18.2,4.4,2.21
Tyler,O'Neill,OF,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2500,0.0,5.6,16.0,4.4,1.77
Isan,Díaz,2B,DTD,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2100,0.0,6.9,13.2,4.4,2.11
Travis,Shaw,3B,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2500,0.0,5.4,15.0,4.4,1.76
Brian,Anderson,3B,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2900,0.0,3.1,9.5,4.3,1.49
Chad,Wallach,C,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,8.6,25.0,4.3,2.17
Sean,Rodríguez,3B,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,3.0,7.3,15.4,4.3,2.15
Austin,Dean,OF,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,5.5,18.7,4.2,2.10
Matt,Joyce,OF,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2400,0.0,4.9,15.2,4.2,1.73
Mike,Moustakas,2B,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2600,0.0,3.0,9.0,4.2,1.60
Dylan,Carlson,OF,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2100,0.0,5.1,15.5,4.1,1.94
Lewis,Brinson,OF,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,4.3,9.7,4.0,2.00
Robel,García,OF,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,5.1,19.7,4.0,1.99
Brandon,Drury,3B,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,5.6,15.5,3.8,1.88
Kyle,Farmer,2B,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,4.9,15.5,3.8,1.88
John,Nogowski,1B,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,3.0,3.0,3.0,3.8,1.89
Lane,Thomas,OF,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,4.2,15.2,3.8,1.88
Edmundo,Sosa,2B,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,3.7,9.2,3.7,1.83
Tucker,Barnhart,C,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,3.6,12.2,3.6,1.81
Shogo,Akiyama,OF,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2300,0.0,4.8,21.0,3.5,1.54
Billy,McKinney,OF,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,3.8,15.7,3.5,1.75
Rangel,Ravelo,1B,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,3.9,6.7,3.5,1.74
Jorge,Alfaro,C,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2100,0.0,3.1,6.2,3.5,1.64
Monte,Harrison,OF,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,2.4,12.2,3.5,1.73
Jose,Garcia,SS,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,4.2,15.2,3.5,1.75
Breyvic,Valera,SS,DTD,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,7.0,28.4,3.4,1.69
Matt,Davidson,1B,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2300,0.0,2.5,6.5,3.3,1.45
Andrew,Knizner,C,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,3.2,16.2,3.2,1.58
Caleb,Joseph,C,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,1.9,6.5,3.2,1.58
Ryan,Lavarnway,C,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,1.8,3.0,3.2,1.61
Aristides,Aquino,OF,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,2.4,6.2,3.2,1.62
Christian,Colón,2B,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,2.5,6.2,3.1,1.55
Travis,Jankowski,OF,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,1.8,6.0,3.0,1.49
Daniel,Vogelbach,1B,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,1.8,6.0,3.0,1.48
Mitch,Walding,3B,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,2.6,13.2,3.0,1.48
Derek,Fisher,OF,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2100,0.0,2.0,6.7,2.9,1.38
Logan,Forsythe,2B,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2100,0.0,1.9,9.5,2.9,1.40
Brett,Eibner,OF,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,1.2,6.0,2.8,1.38
Lewin,Díaz,1B,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,1.2,3.0,2.8,1.42
Harrison,Bader,OF,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2400,0.0,1.2,3.0,2.8,1.15
Reese,McGuire,C,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2100,0.0,0.6,3.2,2.5,1.19
Matt,Wieters,C,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,0.6,3.0,2.5,1.25
Nick,Williams,OF,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2000,0.0,0.0,0.0,2.4,1.19
Max,Schrock,2B,,2020-09-02,Afternoon Only,STL,CIN,,,,,,2000,0.0,0.0,0.0,2.3,1.14
Rubén,Tejada,SS,,2020-09-02,Afternoon Only,TOR,MIA,,,-1.5,7,3.6,2000,0.0,0.6,3.2,2.3,1.16
Phillip,Ervin,OF,,2020-09-02,Afternoon Only,CIN,STL,,,,,,2100,0.0,0.0,0.0,2.3,1.09
Jazz,Chisholm,SS,,2020-09-02,Afternoon Only,MIA,TOR,,,+1.5,7,3.4,2000,0.0,0.0,0.0,2.1,1.06
