Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Josh Fleming","TBR",7,25,5.14285714,5,0,0,4,4,2,0,0,0,6,0.2,0.2,0.44,0.2642793583869934,20418
2020,"Rony Garcia","DET",10.1,40,1.74193548,6,2,0,2,2,0,3,0,0,6,0.16216216,0.225,0.21621622,0.20263679474592208,20430
2020,"Enoli Paredes","HOU",12,45,1.5,5,0,1,2,2,0,3,0,1,8,0.125,0.20454545,0.175,0.1799055351452394,20447
2020,"Huascar Ynoa","ATL",8,38,5.625,7,1,0,5,5,0,9,1,0,3,0.25,0.42105263,0.28571429,0.3277942973214227,20468
2020,"Casey Mize","DET",11.2,60,5.4,14,5,0,9,7,3,8,0,2,10,0.28,0.4,0.56,0.40795294046401975,20492
2020,"Yusei Kikuchi","SEA",10.2,49,6.75,12,2,0,8,8,0,5,0,0,11,0.27906977,0.34693878,0.3255814,0.302055299282074,20633
2020,"Humberto Mejia","MIA",5.1,26,5.0625,7,2,0,5,3,2,3,0,0,7,0.30434783,0.38461538,0.65217391,0.4300436331675603,20739
2020,"Kris Bubic","KCR",5.2,31,3.17647059,8,0,0,2,2,1,6,0,0,5,0.32,0.4516129,0.44,0.3985105349171546,21455
2020,"Tarik Skubal","DET",5,16,1.8,2,0,0,1,1,0,1,0,0,3,0.13333333,0.1875,0.13333333,0.15404928848147392,22267
2020,"Trevor Rogers","MIA",7.2,39,2.34782609,9,4,0,3,2,0,6,0,1,12,0.29032258,0.41025641,0.41935484,0.3664412819422208,22286
2020,"Johan Oviedo","STL",13.2,59,5.92682927,10,2,1,9,9,1,7,0,1,7,0.2,0.30508475,0.34,0.2870174434225438,22487
2020,"Carlos Hernandez","KCR",5.1,20,6.75,4,1,0,4,4,3,1,0,0,1,0.21052632,0.25,0.73684211,0.3937625378370285,22713
2020,"Luis Patino","SDP",8.2,37,3.11538461,6,1,0,3,3,1,4,0,1,10,0.1875,0.2972973,0.3125,0.2776816310109319,22815
2020,"Spencer Howard","PHI",11.2,59,7.71428571,17,3,1,11,10,4,7,0,0,10,0.33333333,0.40677966,0.66666667,0.44118450051647123,23252
2020,"Codi Heuer","CHW",11,43,1.63636364,6,2,0,2,2,0,5,0,0,12,0.15789474,0.25581395,0.21052632,0.221016924048579,23293
2020,"Randy Dobnak","MIN",19.1,91,4.18965517,24,4,0,9,9,2,7,0,2,10,0.2962963,0.36263736,0.41975309,0.3423558519436763,23798
2020,"Joey Gerber","SEA",5,20,5.4,4,2,0,3,3,0,4,0,0,1,0.28571429,0.4,0.42857143,0.3519469559192657,24591
2020,"Brady Singer","KCR",30,124,4.2,23,3,0,14,14,4,12,0,1,28,0.20720721,0.29032258,0.34234234,0.2812557585777775,25377
2020,"Drew Rasmussen","MIL",6.2,30,4.05,7,3,0,3,3,0,4,0,0,5,0.26923077,0.36666667,0.38461538,0.3347661018371582,25385
2020,"Kwang Hyun Kim","STL",6.2,27,1.35,5,3,0,1,1,0,3,0,0,9,0.20833333,0.2962963,0.33333333,0.2806738681263394,27458
2020,"Shun Yamaguchi","TOR",10.2,44,6.75,8,1,2,10,8,2,5,0,1,9,0.21621622,0.31818182,0.51351351,0.3451483276757327,27460
