Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Zach Eflin","PHI",6,25,2.2,0.058823529,0.647058823,0.294117647,0,0,0,0,0.7059,0.2353,0.0588,0.1765,0.4118,0.4118,13774
2020,"Alec Mills","CHC",5.2,27,3.666666666,0.263157894,0.578947368,0.157894736,0,0,0,0,0.4211,0.3158,0.2632,0.2632,0.4211,0.3158,13834
2020,"Kevin Gausman","SFG",7.1,34,2.666666666,0.45,0.4,0.15,0.333333333,0.333333333,0,0,0.35,0.5,0.15,0.1,0.35,0.55,14107
2020,"Lance McCullers Jr.","HOU",5.1,23,10,0.266666666,0.666666666,0.066666666,0,0,0,0,0.5333,0.4,0.0667,0.1333,0.3333,0.5333,14120
2020,"Jose Berrios","MIN",8,33,1.6,0.1875,0.5,0.3125,0,0.2,0,0,0.3125,0.375,0.3125,0.25,0.3125,0.4375,14168
2020,"Tyler Glasnow","TBR",6.1,26,0.375,0.214285714,0.214285714,0.571428571,0,0.25,0.333333333,0,0.2143,0.2857,0.5,0.2143,0.4286,0.3571,14374
2020,"Hyun Jin Ryu","TOR",8.2,30,7,0.238095238,0.666666666,0.095238095,0,0,0,0,0.6364,0.1818,0.1818,0.0909,0.5,0.4091,14444
2020,"Jorge Lopez","BAL",6,25,2.2,0.157894736,0.578947368,0.263157894,0.2,0,0,0,0.2632,0.3684,0.3684,0.1579,0.5263,0.3158,14527
2020,"Jon Gray","COL",6.1,26,0.75,0.263157894,0.315789473,0.421052631,0.25,0,0,0,0.2105,0.5263,0.2632,0.2105,0.1579,0.6316,14916
2020,"Chad Kuhl","PIT",5.1,21,1.6,0.133333333,0.533333333,0.333333333,0,0.2,0.125,0,0.5333,0.2667,0.2,0.1333,0.6,0.2667,14975
2020,"German Marquez","COL",8,39,2.666666666,0.24137931,0.551724137,0.206896551,0,0.166666666,0.125,0,0.4138,0.2759,0.3103,0.1379,0.3448,0.5172,15038
2020,"Steven Brault","PIT",8,34,2,0.16,0.56,0.28,0,0,0.071428571,0,0.28,0.32,0.4,0.2,0.32,0.48,15291
2020,"Andrew Heaney","LAA",7.2,36,0.444444444,0.38095238,0.19047619,0.428571428,0.111111111,0.111111111,0,0,0.3333,0.4762,0.1905,0.0952,0.2381,0.6667,15423
2020,"Matthew Boyd","DET",8.2,39,1.111111111,0.173913043,0.434782608,0.391304347,0.111111111,0.333333333,0.2,0,0.4348,0.2174,0.3478,0.2174,0.4783,0.3043,15440
2020,"Marco Gonzales","SEA",7.1,32,1.125,0.291666666,0.375,0.333333333,0,0,0.111111111,0,0.375,0.375,0.25,0.0833,0.375,0.5417,15467
2020,"Lucas Giolito","CHW",7.2,31,1.6,0.235294117,0.470588235,0.294117647,0.4,0,0.125,0,0.2941,0.2941,0.4118,0.4118,0.2353,0.3529,15474
2020,"Antonio Senzatela","COL",8.1,28,1.571428571,0.181818181,0.5,0.318181818,0,0.285714285,0,0,0.5455,0.1818,0.2727,0.2273,0.4545,0.3182,15488
2020,"Sean Manaea","OAK",13.2,53,2.2,0.179487179,0.564102564,0.256410256,0.1,0.1,0,0,0.4103,0.4103,0.1795,0.0513,0.4103,0.5385,15873
2020,"Aaron Nola","PHI",7.2,35,3.25,0.19047619,0.619047619,0.19047619,0,0.5,0,0,0.381,0.2857,0.3333,0.0952,0.619,0.2857,16149
2020,"Brandon Woodruff","MIL",5.1,22,9,0.23076923,0.692307692,0.076923076,0,0,0,0,0.5385,0.2308,0.2308,0.1538,0.5385,0.3077,16162
2020,"Spencer Turnbull","DET",5.2,24,1.333333333,0.222222222,0.444444444,0.333333333,0,0,0,0,0.3889,0.2222,0.3889,0,0.5,0.5,16207
2020,"Kyle Freeland","COL",9.1,37,7.5,0.291666666,0.625,0.083333333,0,0.5,0,0,0.6538,0.2692,0.0769,0.0769,0.5769,0.3462,16256
2020,"Ryan Castellani","COL",8.2,36,0.692307692,0.214285714,0.321428571,0.464285714,0.076923076,0.307692307,0,0,0.3571,0.3214,0.3214,0.1071,0.2857,0.6071,16377
2020,"Ryan Yarbrough","TBR",7.1,30,1.4,0.428571428,0.333333333,0.238095238,0.2,0.4,0,0,0.2381,0.4762,0.2857,0.1905,0.4286,0.381,16502
2020,"Luke Weaver","ARI",5.1,20,0.666666666,0.23076923,0.307692307,0.461538461,0,0,0.25,0,0.2308,0.2308,0.5385,0.0769,0.4615,0.4615,16918
2020,"Elieser Hernandez","MIA",7.1,28,0.857142857,0.1875,0.375,0.4375,0.142857142,0.285714285,0,0,0.25,0.5,0.25,0.0625,0.5,0.4375,16933
2020,"Trevor Williams","PIT",5,23,1,0.176470588,0.411764705,0.411764705,0,0.428571428,0.285714285,0,0.2941,0.3529,0.3529,0.0588,0.4118,0.5294,16977
2020,"Pablo Lopez","MIA",8.2,34,1.857142857,0.130434782,0.565217391,0.304347826,0.142857142,0.142857142,0.153846153,0,0.3913,0.4348,0.1739,0.2174,0.3478,0.4348,17085
2020,"Dinelson Lamet","SDP",7.2,29,1,0.076923076,0.461538461,0.461538461,0,0.166666666,0.166666666,0,0.4615,0.2308,0.3077,0.0769,0.3846,0.5385,17186
2020,"Justus Sheffield","SEA",8,40,3,0.25,0.5625,0.1875,0.166666666,0,0,0,0.5625,0.3125,0.125,0.125,0.4688,0.4063,17285
2020,"Framber Valdez","HOU",14.2,56,3.142857142,0.194444444,0.611111111,0.194444444,0,0.142857142,0.09090909,0,0.3056,0.4167,0.2778,0.1944,0.5278,0.2778,17295
2020,"Erick Fedde","WSN",5.1,24,1.571428571,0.181818181,0.5,0.318181818,0,0.142857142,0,0,0.5,0.3182,0.1818,0.0909,0.5,0.4091,17425
2020,"Cristian Javier","HOU",8.2,28,0.4,0.125,0.25,0.625,0.2,0.1,0,0,0.5,0.3125,0.1875,0.3125,0.4375,0.25,17606
