Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"J.A. Happ","NYY",8,29,6,0.33333333,0.57142857,0.0952381,0,0.5,0,0,0.52380952,0.33333333,0.14285714,0.0952381,0.52380952,0.38095238,7410
2020,"Gio Gonzalez","CHW",5,20,3,0.2,0.6,0.2,0,0,0.16666667,0,0.3,0.6,0.1,0.2,0.7,0.1,7448
2020,"Nick Vincent","MIA",5,20,0.625,0.23529412,0.29411765,0.47058824,0,0.25,0.2,0,0.41176471,0.47058824,0.11764706,0.17647059,0.52941176,0.29411765,7555
2020,"Jordan Lyles","TEX",17,75,1.04761905,0.27118644,0.37288136,0.3559322,0.0952381,0.0952381,0.18181818,0,0.46666667,0.31666667,0.21666667,0.23333333,0.43333333,0.33333333,7593
2020,"Tommy Milone","2 Tms",5,20,1,0.23076923,0.38461538,0.38461538,0,0.2,0,0,0.38461538,0.30769231,0.30769231,0.07692308,0.53846154,0.38461538,7608
2020,"Mike Fiers","OAK",19.1,86,0.55172414,0.25,0.26666667,0.48333333,0.17241379,0.13793103,0,0,0.37704918,0.47540984,0.14754098,0.14754098,0.50819672,0.3442623,7754
2020,"Richard Bleier","2 Tms",6.1,21,12,0.2,0.8,0,0,0,0.08333333,0,0.33333333,0.53333333,0.13333333,0.06666667,0.73333333,0.2,7803
2020,"Josh Lindblom","MIL",10.1,46,1,0.40740741,0.2962963,0.2962963,0,0.25,0,0,0.62962963,0.18518519,0.18518519,0.14814815,0.44444444,0.40740741,7882
2020,"Anthony Bass","TOR",5,20,0.83333333,0.21428571,0.35714286,0.42857143,0.33333333,0,0,0,0.14285714,0.28571429,0.57142857,0.28571429,0.5,0.21428571,7982
2020,"Tanner Roark","TOR",13,60,0.93333333,0.21621622,0.37837838,0.40540541,0.2,0.2,0.07142857,0,0.47368421,0.26315789,0.26315789,0.21052632,0.44736842,0.34210526,8753
2020,"Nathan Eovaldi","BOS",17,71,1.05263158,0.1875,0.41666667,0.39583333,0.05263158,0.10526316,0,0.5,0.4,0.36,0.24,0.12,0.5,0.38,9132
2020,"Patrick Corbin","WSN",6,24,1.5,0.11764706,0.52941176,0.35294118,0,0.16666667,0.22222222,0,0.35294118,0.35294118,0.29411765,0.23529412,0.41176471,0.35294118,9323
2020,"Josh Tomlin","ATL",10,36,1.1,0.08695652,0.47826087,0.43478261,0.4,0,0,0,0.25,0.45833333,0.29166667,0.20833333,0.375,0.41666667,9388
2020,"Dallas Keuchel","CHW",5,21,4.5,0.21428571,0.64285714,0.14285714,0,0,0.11111111,0,0.4,0.4,0.2,0.06666667,0.53333333,0.4,9434
2020,"Jeremy Jeffress","CHC",5,18,3.5,0.30769231,0.53846154,0.15384615,0,0,0,0,0.15384615,0.53846154,0.30769231,0.30769231,0.38461538,0.30769231,9490
2020,"David Hale","2 Tms",5,19,2.66666667,0.15384615,0.61538462,0.23076923,0,0,0.25,0,0.46153846,0.46153846,0.07692308,0.23076923,0.61538462,0.15384615,9756
2020,"Garrett Richards","SDP",16.1,70,1.46153846,0.36,0.38,0.26,0.07692308,0.15384615,0.05263158,1,0.50980392,0.31372549,0.17647059,0.17647059,0.50980392,0.31372549,9784
2020,"Brandon Kintzler","MIA",6.2,28,5,0.2173913,0.65217391,0.13043478,0,0,0.06666667,0,0.52173913,0.34782609,0.13043478,0.39130435,0.34782609,0.26086957,9939
2020,"Mike Minor","2 Tms",5.1,20,1,0.05882353,0.47058824,0.47058824,0.125,0.125,0,0,0.35294118,0.52941176,0.11764706,0.23529412,0.41176471,0.35294118,10021
2020,"Tyler Matzek","ATL",5.2,22,0.6,0.33333333,0.25,0.41666667,0,0.2,0,0,0.25,0.33333333,0.41666667,0.08333333,0.75,0.16666667,10058
2020,"Kyle Gibson","TEX",14.2,62,2.5,0.22222222,0.55555556,0.22222222,0,0.3,0,0,0.45652174,0.36956522,0.17391304,0.10869565,0.47826087,0.41304348,10123
2020,"Ryan Weber","BOS",6.2,27,2.25,0.23529412,0.52941176,0.23529412,0,0,0,0,0.29411765,0.58823529,0.11764706,0.05882353,0.64705882,0.29411765,10160
2020,"Ryan Tepera","CHC",5.1,23,0.75,0.22222222,0.33333333,0.44444444,0,0.25,0,0,0.44444444,0.44444444,0.11111111,0,0.55555556,0.44444444,10291
