first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Hunter,Dozier,OF,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,3100,0.0,11.7,30.9,8.2,2.64
Adalberto,Mondesi,SS,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2500,0.0,3.0,12.2,8.2,3.30
Isiah,Kiner-Falefa,SS,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2600,0.0,8.0,15.2,8.1,3.13
Maikel,Franco,3B,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2700,0.0,10.0,18.0,8.0,2.95
Delino,DeShields,OF,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2300,0.0,6.7,18.5,7.8,3.40
Alex,Gordon,OF,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2300,0.0,7.3,18.7,7.8,3.41
Roberto,Pérez,C,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2200,0.0,4.3,15.5,7.8,3.54
Jose,Trevino,C,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2400,0.0,6.1,21.2,7.1,2.94
Max,Kepler,OF,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,3100,0.0,5.1,9.7,7.0,2.25
Myles,Straw,OF,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2000,0.0,11.8,24.5,6.8,3.38
Josh,Donaldson,3B,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2600,0.0,7.0,16.2,6.5,2.50
Shin-Soo,Choo,OF,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2700,0.0,10.0,25.4,6.5,2.41
Nick,Madrigal,2B,,2020-09-01,Express II,CWS,MIN,,,+1.5,9,4.5,2400,3.0,9.3,18.5,6.4,2.65
Martín,Maldonado,C,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2600,0.0,4.2,12.2,6.4,2.47
Sandy,León,C,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2100,3.0,9.2,15.7,6.4,3.04
Nicky,Lopez,2B,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2100,3.0,4.9,12.4,6.4,3.03
Luis,Arraez,2B,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2100,0.0,6.3,15.7,6.1,2.90
Ryan,Jeffers,C,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2100,0.0,2.4,6.0,6.1,2.92
Cam,Gallagher,C,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2100,0.0,7.5,13.2,5.9,2.79
Ildemaro,Vargas,2B,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2000,0.0,5.6,21.9,5.7,2.85
Jake,Cave,OF,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2100,0.0,4.4,9.5,5.4,2.59
Danny,Mendick,2B,,2020-09-01,Express II,CWS,MIN,,,+1.5,9,4.5,2300,0.0,6.3,16.2,5.4,2.37
Austin,Hedges,C,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2400,0.0,6.8,12.0,5.3,2.20
Ehire,Adrianza,3B,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2000,0.0,4.2,12.2,5.0,2.49
Taylor,Jones,1B,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2200,0.0,5.6,12.2,5.0,2.29
Nick,Heath,OF,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2000,0.0,7.4,24.7,5.0,2.50
Derek,Dietrich,2B,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2600,0.0,3.7,9.7,4.9,1.90
Jeff,Mathis,C,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2000,0.0,3.8,9.7,4.8,2.40
Domingo,Santana,OF,,2020-09-01,Express II,CLE,KC,,,-1.5,9,5.2,2400,0.0,6.4,22.7,4.8,2.00
Byron,Buxton,OF,,2020-09-01,Express II,MIN,CWS,,,-1.5,9,4.5,2500,0.0,2.6,6.5,4.7,1.88
Ronald,Guzmán,1B,,2020-09-01,Express II,TEX,HOU,,,+1.5,9,3.4,2000,0.0,8.7,31.1,4.6,2.29
Ryan,McBroom,1B,,2020-09-01,Express II,KC,CLE,,,+1.5,9,3.8,2300,0.0,4.5,9.7,4.5,1.95
Jarrod,Dyson,OF,,2020-09-01,Express II,CWS,MIN,,,+1.5,9,4.5,2000,0.0,5.0,18.5,4.5,2.23
Jack,Mayfield,SS,,2020-09-01,Express II,HOU,TEX,,,-1.5,9,5.6,2000,0.0,3.2,10.0,4.3,2.16
