Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Asher Wojciechowski","BAL",7.1,35,6.1364,10,1,0,5,5,4,2,0,0,6,0.322580645,0.363636363,0.741935483,0.4534520958409165,10836
2020,"Jacob deGrom","NYM",7.2,29,2.3478,6,1,0,2,2,1,1,0,0,10,0.214285714,0.24137931,0.357142857,0.25666869303275797,10954
2020,"Merrill Kelly","ARI",7,30,1.2857,7,1,0,1,1,1,1,1,0,10,0.24137931,0.266666666,0.379310344,0.2630106334028573,11156
2020,"Robbie Ray","ARI",10.1,51,6.0968,8,3,0,7,7,3,12,0,1,11,0.216216216,0.411764705,0.54054054,0.4023662256259544,11486
2020,"James Paxton","NYY",9.2,42,5.5862,9,2,0,8,6,2,5,0,0,11,0.25,0.333333333,0.472222222,0.34131036627860295,11828
2020,"Taijuan Walker","SEA",10.1,38,1.7419,2,1,0,2,2,0,3,0,1,11,0.06060606,0.157894736,0.09090909,0.13002785883451762,11836
2020,"Kyle Hendricks","CHC",13.1,55,2.7,14,3,0,4,4,2,2,0,0,7,0.269230769,0.29090909,0.442307692,0.30920815901322796,12049
2020,"Chris Bassitt","OAK",8,40,2.25,10,4,0,4,2,0,4,0,0,5,0.277777777,0.35,0.388888888,0.32585214972496035,12304
2020,"Blake Treinen","LAD",5,17,0,3,1,0,0,0,0,1,0,0,5,0.1875,0.235294117,0.25,0.21761446490007288,12572
2020,"Ryne Harper","WSN",5.1,26,6.75,8,1,0,4,4,1,1,0,1,6,0.333333333,0.384615384,0.5,0.38210331476651704,12680
2020,"Sonny Gray","CIN",10.2,40,0.8437,6,1,0,3,1,1,2,0,0,21,0.157894736,0.2,0.263157894,0.20353311598300933,12768
2020,"Burch Smith","OAK",6.2,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12784
2020,"Noe Ramirez","LAA",5.1,19,0,2,0,0,0,0,0,3,0,1,4,0.142857142,0.315789473,0.142857142,0.24132061632055984,12800
2020,"Mike Clevinger","CLE",6,25,3,4,1,0,2,2,2,3,0,0,5,0.19047619,0.291666666,0.523809523,0.34058163811763126,12808
2020,"Tyler Anderson","SFG",10.1,39,0,5,2,0,0,0,0,3,0,0,4,0.138888888,0.205128205,0.194444444,0.1849993727146051,12880
2020,"Dylan Bundy","LAA",7.1,27,0,2,0,0,0,0,0,2,0,1,12,0.083333333,0.185185185,0.083333333,0.14396885810074983,12917
2020,"Yu Darvish","CHC",11,44,1.6364,10,1,0,2,2,1,2,0,0,18,0.238095238,0.272727272,0.333333333,0.26519817926666955,13074
2020,"Gerrit Cole","NYY",11,39,0.8182,7,0,0,1,1,1,0,0,0,15,0.179487179,0.179487179,0.256410256,0.18644465238620073,13125
2020,"Zach Davies","SDP",7,27,2.5714,5,2,0,2,2,1,1,0,0,10,0.2,0.222222222,0.4,0.2562040819062127,13183
2020,"Ross Stripling","LAD",7.1,39,9.8182,15,0,0,12,8,5,2,0,0,5,0.416666666,0.447368421,0.833333333,0.5293577909469604,13273
2020,"Steven Matz","NYM",13.2,56,5.2683,14,1,0,8,8,5,1,0,0,14,0.254545454,0.267857142,0.545454545,0.3373532433594976,13361
2020,"Taylor Rogers","MIN",6,23,1.5,6,1,0,2,1,0,0,0,0,7,0.260869565,0.260869565,0.304347826,0.2455243390539418,13449
2020,"Blake Snell","TBR",7.2,33,2.3478,6,2,0,2,2,1,4,0,0,14,0.206896551,0.303030303,0.379310344,0.2997926256873391,13543
2020,"Max Fried","ATL",14.1,56,1.2558,12,4,0,2,2,0,4,0,0,13,0.23076923,0.285714285,0.307692307,0.2642461359500885,13743
2020,"Zach Eflin","PHI",7,22,0,1,1,0,0,0,0,0,0,0,12,0.045454545,0.045454545,0.09090909,0.0562643517147411,13774
2020,"Alec Mills","CHC",6.1,26,1.4211,3,1,0,1,1,0,3,0,1,4,0.136363636,0.269230769,0.181818181,0.22395797876211312,13834
2020,"Kevin Gausman","SFG",8,38,6.75,13,1,0,6,6,1,1,0,0,15,0.351351351,0.368421052,0.459459459,0.35832457322823374,14107
2020,"Lance McCullers Jr.","HOU",7.2,33,3.5217,6,2,0,3,3,1,4,0,2,8,0.222222222,0.363636363,0.407407407,0.34388938094630384,14120
2020,"Jose Berrios","MIN",9,38,4,8,1,0,4,4,1,3,0,1,15,0.235294117,0.315789473,0.352941176,0.2981724017544797,14168
2020,"Frankie Montas","OAK",11.2,45,0.7714,6,1,0,1,1,0,3,0,1,10,0.15,0.222222222,0.175,0.18818786409166124,14309
2020,"Tyler Glasnow","TBR",6.1,31,7.1053,8,1,0,5,5,2,4,0,0,14,0.296296296,0.387096774,0.555555555,0.3999770033744074,14374
2020,"Hyun Jin Ryu","TOR",8.2,39,6.2307,10,3,0,6,6,2,3,0,0,11,0.277777777,0.333333333,0.527777777,0.36351246253038066,14444
2020,"Jorge Lopez","BAL",5.1,22,6.75,5,0,0,4,4,0,1,0,1,4,0.263157894,0.318181818,0.263157894,0.2652169574390758,14527
2020,"Julio Urias","LAD",12.2,50,2.1316,11,0,0,3,3,1,3,0,0,7,0.234042553,0.28,0.29787234,0.2578506863117218,14765
2020,"Zack Godley","BOS",6.1,32,2.8421,11,0,0,2,2,1,1,0,1,5,0.366666666,0.40625,0.466666666,0.38200830295681953,14862
2020,"Jon Gray","COL",8.2,36,5.1923,9,2,0,6,5,0,1,0,0,5,0.257142857,0.277777777,0.314285714,0.2596251583761639,14916
2020,"Chad Kuhl","PIT",6.2,26,1.35,4,0,0,1,1,1,2,0,0,7,0.166666666,0.23076923,0.291666666,0.23160231113433838,14975
