Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Frankie Montas","OAK",20.2,86,3.0484,17,1,0,7,7,1,8,0,1,18,0.22368421,0.302325581,0.276315789,0.2646145730517631,14309
2020,"Tyler Glasnow","TBR",13.2,58,4.6097,11,1,0,7,7,3,6,0,0,27,0.211538461,0.293103448,0.403846153,0.30239824796545095,14374
2020,"Amir Garrett","CIN",5.1,20,5.0625,3,0,0,3,3,2,2,0,0,7,0.166666666,0.25,0.5,0.31191055178642274,14375
2020,"Hyun Jin Ryu","TOR",10.1,45,5.2258,11,3,0,6,6,2,3,0,0,12,0.261904761,0.311111111,0.476190476,0.33464077446195817,14444
2020,"J.B. Wendelken","OAK",7,31,0,7,2,0,1,0,0,2,0,0,7,0.24137931,0.29032258,0.310344827,0.2671206651195403,14506
2020,"Jorge Lopez","BAL",8,34,7.875,8,1,0,7,7,1,2,0,1,8,0.266666666,0.323529411,0.4,0.3127240801558775,14527
2020,"Carlos Estevez","COL",7.1,32,4.9091,9,1,2,4,4,1,1,0,1,6,0.3,0.34375,0.566666666,0.3802877962589264,14542
2020,"Rowan Wick","CHC",6.1,29,4.2632,8,3,0,3,3,1,3,0,0,6,0.307692307,0.379310344,0.538461538,0.3901685743496336,14646
2020,"Edwin Diaz","NYM",6.1,30,2.8421,6,1,0,2,2,1,3,0,1,14,0.23076923,0.333333333,0.384615384,0.3188951214154561,14710
2020,"Ty Buttrey","LAA",7,29,2.5714,6,1,0,2,2,0,3,1,0,4,0.24,0.310344827,0.28,0.25153303146362305,14719
2020,"Julio Urias","LAD",15.1,62,2.3478,13,1,0,4,4,2,5,0,0,8,0.228070175,0.29032258,0.350877192,0.2823623178466674,14765
2020,"Emilio Pagan","SDP",7,27,5.1429,4,0,0,4,4,2,3,0,0,4,0.166666666,0.259259259,0.416666666,0.2895552736741525,14771
2020,"Michael Lorenzen","CIN",7,26,6.4286,5,0,0,5,5,3,1,0,0,7,0.2,0.23076923,0.56,0.3231683029578282,14843
2020,"Zack Godley","BOS",15,71,5.4,21,3,0,9,9,3,5,0,1,17,0.323076923,0.38028169,0.507692307,0.38167865175596427,14862
2020,"Taylor Williams","SEA",7.2,33,3.5217,5,0,0,3,3,1,3,0,2,10,0.178571428,0.303030303,0.285714285,0.2744434656518878,14899
2020,"Jon Gray","COL",22,94,6.5455,23,4,1,18,16,4,3,0,1,13,0.255555555,0.287234042,0.455555555,0.31486936959814515,14916
2020,"Chad Kuhl","PIT",12.2,48,1.421,6,0,0,2,2,2,5,0,0,12,0.139534883,0.229166666,0.279069767,0.22869906450311342,14975
2020,"Scott Barlow","KCR",7.1,24,2.4546,2,0,0,2,2,0,0,0,0,8,0.083333333,0.083333333,0.083333333,0.07348740100860596,14993
2020,"Kyle Finnegan","WSN",8.1,33,2.16,5,0,0,2,2,0,3,2,0,9,0.166666666,0.242424242,0.166666666,0.1647476323189274,15009
2020,"German Marquez","COL",18.1,82,6.8727,25,4,1,15,14,1,5,0,0,17,0.324675324,0.365853658,0.441558441,0.3504205818583326,15038
2020,"Austin Voth","WSN",13.2,57,5.2683,11,0,0,9,8,2,4,0,1,10,0.211538461,0.280701754,0.326923076,0.2704642645099707,15047
