Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2020,"Asdrubal Cabrera","WSN",20,0,0.05,0,0.421052631,0.4,1.157894736,1.557894736,0.736842105,0.266666666,7.377825679212224,4.869825543790471,0.6080161690711975,291.2502140457294,4962
2020,"Justin Turner","LAD",22,0.227272727,0.272727272,0.833333333,0.1875,0.363636363,0.1875,0.551136363,0,0.272727272,2.0129522823015744,-0.7458478666623537,0.2788731428709897,72.24015320000856,5235
2020,"Marwin Gonzalez","MIN",21,0.047619047,0.19047619,0.25,0.35,0.38095238,0.45,0.83095238,0.1,0.4375,3.3764816362676218,0.7430814940747816,0.3610860989207313,129.4637771510336,5497
2020,"Avisail Garcia","MIL",23,0.260869565,0.086956521,3,0.352941176,0.52173913,0.647058823,1.168797953,0.294117647,0.357142857,6.030449206485602,3.1462490507505865,0.48141314495693555,207.0092190758069,5760
2020,"J.D. Martinez","BOS",24,0.083333333,0.166666666,0.5,0.363636363,0.416666666,0.59090909,1.007575756,0.227272727,0.411764705,4.965210154255875,1.9556099917497713,0.4157850716425025,166.582574376312,6184
2020,"Charlie Blackmon","COL",20,0.1,0.05,2,0.611111111,0.65,0.777777777,1.427777777,0.166666666,0.647058823,7.381010871884031,4.873010736462279,0.6082051396369934,291.3759540791453,7859
2020,"Jose Martinez","TBR",20,0.15,0.35,0.428571428,0.058823529,0.2,0.058823529,0.258823529,0,0.1,-0.36278873223743013,-2.870788867659183,0.14878232181072235,-14.605854518128481,7996
2020,"AJ Pollock","LAD",21,0.047619047,0.095238095,0.5,0.4,0.428571428,0.7,1.128571428,0.3,0.411764705,5.145750414326685,2.5123502721338435,0.4610545516014099,193.46271675126778,9256
2020,"Christian Vazquez","BOS",23,0,0.217391304,0,0.304347826,0.304347826,0.608695652,0.913043478,0.304347826,0.3125,4.052630153329845,1.16842999759483,0.3793786142183387,141.87710289164554,9774
2020,"Wil Myers","SDP",20,0.05,0.15,0.333333333,0.421052631,0.45,0.736842105,1.186842105,0.315789474,0.466666666,5.488914648603873,2.98091451318212,0.4959511786699295,216.6827512323814,10047
2020,"Randal Grichuk","TOR",29,0.068965517,0.137931034,0.5,0.37037037,0.413793103,0.925925925,1.339719028,0.555555555,0.315789473,9.048860641320019,5.412260444958476,0.5405466556549072,251.24595483899043,10243
