Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Victor Gonzalez (15405671),Victor Gonzalez,15405671,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,7.08
RP,Jose Castillo (15405672),Jose Castillo,15405672,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,0
RP,Josh Sborz (15405679),Josh Sborz,15405679,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,2.32
RP,Dan Altavilla (15405680),Dan Altavilla,15405680,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,2.45
RP,Tim Hill (15405694),Tim Hill,15405694,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,2.90
SP,Andre Jackson (15405695),Andre Jackson,15405695,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
RP,Gerardo Reyes (15405699),Gerardo Reyes,15405699,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,0
SP,Anderson Espinoza (15405715),Anderson Espinoza,15405715,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,0
RP,Brusdar Graterol (15405717),Brusdar Graterol,15405717,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,2.10
RP,David Bednar (15405741),David Bednar,15405741,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,1.61
RP,Mitch White (15405750),Mitch White,15405750,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,3.05
SP,Edwin Uceta (15405768),Edwin Uceta,15405768,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
RP,Michel Baez (15405770),Michel Baez,15405770,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,3.7
SP,Gerardo Carrillo (15405776),Gerardo Carrillo,15405776,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
RP,Luis Patino (15405779),Luis Patino,15405779,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,3.42
SP,Michael Grove (15405780),Michael Grove,15405780,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
SP,MacKenzie Gore (15405784),MacKenzie Gore,15405784,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,0
RP,Marshall Kasowski (15405792),Marshall Kasowski,15405792,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
RP,Brett de Geus (15405795),Brett de Geus,15405795,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
RP,Bobby Miller (15405797),Bobby Miller,15405797,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
SP,Josiah Gray (15405800),Josiah Gray,15405800,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
SP,Ryan Weathers (15405806),Ryan Weathers,15405806,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,0
SP,Cole Wilcox (15405807),Cole Wilcox,15405807,P,4000,LAD@SD 09/15/2020 09:10PM ET,SD,0
SP,Ryan Pepiot (15405822),Ryan Pepiot,15405822,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
SP,Clayton Beeter (15405833),Clayton Beeter,15405833,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
SP,Landon Knack (15405834),Landon Knack,15405834,P,4000,LAD@SD 09/15/2020 09:10PM ET,LAD,0
RP,Tony Watson (15405482),Tony Watson,15405482,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,3.09
RP,Yoshihisa Hirano (15405486),Yoshihisa Hirano,15405486,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,2.49
RP,Matt Magill (15405508),Matt Magill,15405508,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,2.02
RP,Sam Selman (15405518),Sam Selman,15405518,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,3.19
RP,Sam Wolff (15405531),Sam Wolff,15405531,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
RP,Wandy Peralta (15405558),Wandy Peralta,15405558,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,2.33
RP,Casey Sadler (15405561),Casey Sadler,15405561,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,2.75
RP,Seth Frankoff (15405562),Seth Frankoff,15405562,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,-4.4
RP,Brandon Brennan (15405564),Brandon Brennan,15405564,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,-1.4
RP,Carlos Navas (15405565),Carlos Navas,15405565,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
RP,Jandel Gustave (15405566),Jandel Gustave,15405566,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
RP,Reyes Moronta (15405579),Reyes Moronta,15405579,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
RP,Jarlin Garcia (15405580),Jarlin Garcia,15405580,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,3.65
RP,Taylor Guilbeau (15405595),Taylor Guilbeau,15405595,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,1.61
RP,Carl Edwards Jr. (15405598),Carl Edwards Jr.,15405598,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,3.74
RP,Trevor Gott (15405601),Trevor Gott,15405601,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0.47
SP,Walker Lockett (15405615),Walker Lockett,15405615,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,3.81
RP,Brady Lail (15405621),Brady Lail,15405621,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,3.87
RP,Jimmy Yacabonis (15405656),Jimmy Yacabonis,15405656,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0.82
RP,Nestor Cortes (15405664),Nestor Cortes,15405664,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,-0.95
RP,Tyler Rogers (15405668),Tyler Rogers,15405668,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,2.43
SP,Luis Madero (15405682),Luis Madero,15405682,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
SP,Trevor Oaks (15405686),Trevor Oaks,15405686,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
SP,Melvin Adon (15405718),Melvin Adon,15405718,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
SP,Anthony Misiewicz (15405719),Anthony Misiewicz,15405719,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,3.14
RP,Tyler Cyr (15405727),Tyler Cyr,15405727,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
RP,Art Warren (15405729),Art Warren,15405729,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
RP,Zac Grotz (15405734),Zac Grotz,15405734,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,-3.02
2B,Ty France (15405736),Ty France,15405736,2B,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,6.97
RP,Sam Delaplane (15405744),Sam Delaplane,15405744,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
RP,Camilo Doval (15405745),Camilo Doval,15405745,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,0
SP,Caleb Baragar (15405755),Caleb Baragar,15405755,P,4000,SF@SEA 09/15/2020 09:40PM ET,SF,3.05
SP,George Kirby (15405762),George Kirby,15405762,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
RP,Yohan Ramirez (15405769),Yohan Ramirez,15405769,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,4.98
SP,Juan Then (15405775),Juan Then,15405775,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
SP,Logan Gilbert (15405783),Logan Gilbert,15405783,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
SP,Emerson Hancock (15405796),Emerson Hancock,15405796,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
RP,Joey Gerber (15405811),Joey Gerber,15405811,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,1.94
RP,Aaron Fletcher (15405814),Aaron Fletcher,15405814,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0.36
SP,Isaiah Campbell (15405815),Isaiah Campbell,15405815,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
SP,Brandon Williamson (15405816),Brandon Williamson,15405816,P,4000,SF@SEA 09/15/2020 09:40PM ET,SEA,0
C,Stephen Vogt (15405488),Stephen Vogt,15405488,C,3800,ARI@LAA 09/15/2020 09:40PM ET,ARI,3.25
3B,Eduardo Escobar (15405507),Eduardo Escobar,15405507,3B,3800,ARI@LAA 09/15/2020 09:40PM ET,ARI,5.93
C,Max Stassi (15405515),Max Stassi,15405515,C,3800,ARI@LAA 09/15/2020 09:40PM ET,LAA,5.83
2B/OF,Kike Hernandez (15405516),Kike Hernandez,15405516,2B/OF,3800,LAD@SD 09/15/2020 09:10PM ET,LAD,5.55
SS,Brandon Crawford (15405501),Brandon Crawford,15405501,SS,3800,SF@SEA 09/15/2020 09:40PM ET,SF,6.05
2B/OF,Dylan Moore (15405724),Dylan Moore,15405724,2B/OF,3800,SF@SEA 09/15/2020 09:40PM ET,SEA,10.03
SS,Nick Ahmed (15405569),Nick Ahmed,15405569,SS,3700,ARI@LAA 09/15/2020 09:40PM ET,ARI,6.40
C,Anthony Bemboom (15405574),Anthony Bemboom,15405574,C,3700,ARI@LAA 09/15/2020 09:40PM ET,LAA,4.41
C,Joey Bart (15405733),Joey Bart,15405733,C,3700,SF@SEA 09/15/2020 09:40PM ET,SF,5.14
OF,Tommy Pham (15405483),Tommy Pham,15405483,OF,3600,LAD@SD 09/15/2020 09:10PM ET,SD,6.91
2B,Gavin Lux (15405748),Gavin Lux,15405748,2B,3600,LAD@SD 09/15/2020 09:10PM ET,LAD,6.5
1B,Brandon Belt (15405481),Brandon Belt,15405481,1B,3600,SF@SEA 09/15/2020 09:40PM ET,SF,7.54
1B,Justin Smoak (15405500),Justin Smoak,15405500,1B,3600,SF@SEA 09/15/2020 09:40PM ET,SF,5.54
C,Tyler Heineman (15405619),Tyler Heineman,15405619,C,3600,SF@SEA 09/15/2020 09:40PM ET,SF,3.77
C,Chadwick Tromp (15405673),Chadwick Tromp,15405673,C,3600,SF@SEA 09/15/2020 09:40PM ET,SF,4.14
1B,Albert Pujols (15405466),Albert Pujols,15405466,1B,3500,ARI@LAA 09/15/2020 09:40PM ET,LAA,6.90
3B/OF,Matt Thaiss (15405661),Matt Thaiss,15405661,3B/OF,3500,ARI@LAA 09/15/2020 09:40PM ET,LAA,4
2B,Luis Rengifo (15405674),Luis Rengifo,15405674,2B,3500,ARI@LAA 09/15/2020 09:40PM ET,LAA,3.48
SS,J.P. Crawford (15405642),J.P. Crawford,15405642,SS,3500,SF@SEA 09/15/2020 09:40PM ET,SEA,7.42
OF,Kole Calhoun (15405543),Kole Calhoun,15405543,OF,3400,ARI@LAA 09/15/2020 09:40PM ET,ARI,7.49
C,Jason Castro (15405499),Jason Castro,15405499,C,3400,LAD@SD 09/15/2020 09:10PM ET,SD,5.5
OF,Jurickson Profar (15405559),Jurickson Profar,15405559,OF,3400,LAD@SD 09/15/2020 09:10PM ET,SD,6.70
OF,Justin Upton (15405474),Justin Upton,15405474,OF,3300,ARI@LAA 09/15/2020 09:40PM ET,LAA,5.97
OF,Abraham Almonte (15405496),Abraham Almonte,15405496,OF,3300,LAD@SD 09/15/2020 09:10PM ET,SD,2
OF,David Peralta (15405485),David Peralta,15405485,OF,3200,ARI@LAA 09/15/2020 09:40PM ET,ARI,6.52
1B,Christian Walker (15405534),Christian Walker,15405534,1B,3200,ARI@LAA 09/15/2020 09:40PM ET,ARI,8
2B,Josh Rojas (15405737),Josh Rojas,15405737,2B,3200,ARI@LAA 09/15/2020 09:40PM ET,ARI,5.33
1B/3B,Edwin Rios (15405676),Edwin Rios,15405676,1B/3B,3100,LAD@SD 09/15/2020 09:10PM ET,LAD,4.57
2B/OF,Ketel Marte (15405575),Ketel Marte,15405575,2B/OF,3000,ARI@LAA 09/15/2020 09:40PM ET,ARI,6.65
OF,Joc Pederson (15405557),Joc Pederson,15405557,OF,3000,LAD@SD 09/15/2020 09:10PM ET,LAD,5.40
OF,Jorge Mateo (15405609),Jorge Mateo,15405609,OF,3000,LAD@SD 09/15/2020 09:10PM ET,SD,1.24
OF,Jose Marmolejos (15405588),Jose Marmolejos,15405588,OF,3000,SF@SEA 09/15/2020 09:40PM ET,SEA,7.38
OF,Mauricio Dubon (15405658),Mauricio Dubon,15405658,OF,3000,SF@SEA 09/15/2020 09:40PM ET,SF,5
1B,Evan White (15405743),Evan White,15405743,1B,3000,SF@SEA 09/15/2020 09:40PM ET,SEA,5.29
OF,Taylor Ward (15405711),Taylor Ward,15405711,OF,2900,ARI@LAA 09/15/2020 09:40PM ET,LAA,3.96
C/OF,Daulton Varsho (15405788),Daulton Varsho,15405788,C/OF,2900,ARI@LAA 09/15/2020 09:40PM ET,ARI,4.19
OF,Jo Adell (15405785),Jo Adell,15405785,OF,2800,ARI@LAA 09/15/2020 09:40PM ET,LAA,3.97
2B,Greg Garcia (15405547),Greg Garcia,15405547,2B,2800,LAD@SD 09/15/2020 09:10PM ET,SD,2.97
C,Keibert Ruiz (15405713),Keibert Ruiz,15405713,C,2800,LAD@SD 09/15/2020 09:10PM ET,LAD,8.5
OF,Darin Ruf (15405523),Darin Ruf,15405523,OF,2800,SF@SEA 09/15/2020 09:40PM ET,SF,5
OF,Hunter Pence (15405469),Hunter Pence,15405469,OF,2600,SF@SEA 09/15/2020 09:40PM ET,SF,3.65
OF,Luis Basabe (15405637),Luis Basabe,15405637,OF,2600,SF@SEA 09/15/2020 09:40PM ET,SF,0.67
C,Austin Barnes (15405572),Austin Barnes,15405572,C,2500,LAD@SD 09/15/2020 09:10PM ET,LAD,5.6
3B/SS,Tucupita Marcano (15405777),Tucupita Marcano,15405777,3B/SS,2500,LAD@SD 09/15/2020 09:10PM ET,SD,0
SS,Owen Miller (15405781),Owen Miller,15405781,SS,2500,LAD@SD 09/15/2020 09:10PM ET,SD,0
OF,Joey Rickard (15405602),Joey Rickard,15405602,OF,2500,SF@SEA 09/15/2020 09:40PM ET,SF,1
OF,Jose Siri (15405639),Jose Siri,15405639,OF,2500,SF@SEA 09/15/2020 09:40PM ET,SF,0
OF,Alexander Canario (15405773),Alexander Canario,15405773,OF,2500,SF@SEA 09/15/2020 09:40PM ET,SF,0
OF,Heliot Ramos (15405786),Heliot Ramos,15405786,OF,2500,SF@SEA 09/15/2020 09:40PM ET,SF,0
3B,Luis Toribio (15405804),Luis Toribio,15405804,3B,2500,SF@SEA 09/15/2020 09:40PM ET,SF,0
SS,Marco Luciano (15405818),Marco Luciano,15405818,SS,2500,SF@SEA 09/15/2020 09:40PM ET,SF,0
1B/C,John Hicks (15405544),John Hicks,15405544,C/1B,2400,ARI@LAA 09/15/2020 09:40PM ET,ARI,0
1B,Kevin Cron (15405583),Kevin Cron,15405583,1B,2400,ARI@LAA 09/15/2020 09:40PM ET,ARI,0.75
3B,Zach Green (15405614),Zach Green,15405614,3B,2400,SF@SEA 09/15/2020 09:40PM ET,SF,0
1B/OF,Chris Shaw (15405623),Chris Shaw,15405623,1B/OF,2400,SF@SEA 09/15/2020 09:40PM ET,SF,0
2B,Kean Wong (15405650),Kean Wong,15405650,2B,2400,SF@SEA 09/15/2020 09:40PM ET,SF,0
OF,Steven Duggar (15405675),Steven Duggar,15405675,OF,2400,SF@SEA 09/15/2020 09:40PM ET,SF,1.56
OF,Joe McCarthy (15405707),Joe McCarthy,15405707,OF,2400,SF@SEA 09/15/2020 09:40PM ET,SF,0
OF,Jaylin Davis (15405730),Jaylin Davis,15405730,OF,2400,SF@SEA 09/15/2020 09:40PM ET,SF,4.75
OF,Jorge Ona (15405772),Jorge Ona,15405772,OF,2300,LAD@SD 09/15/2020 09:10PM ET,SD,7
1B/C,Aramis Garcia (15405591),Aramis Garcia,15405591,C/1B,2300,SF@SEA 09/15/2020 09:40PM ET,SF,0
SS,Abiatal Avelino (15405608),Abiatal Avelino,15405608,SS,2300,SF@SEA 09/15/2020 09:40PM ET,SF,0
OF,Sam Haggerty (15405708),Sam Haggerty,15405708,OF,2300,SF@SEA 09/15/2020 09:40PM ET,SEA,8.31
SS,Will Wilson (15405802),Will Wilson,15405802,SS,2300,SF@SEA 09/15/2020 09:40PM ET,SF,0
