Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,Kevin Pillar (15351224),Kevin Pillar,15351224,OF,4000,LAA@COL 09/13/2020 03:10PM ET,COL,7.65
RP,Jose Rodriguez (15351449),Jose Rodriguez,15351449,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,1.95
RP,Jacob Barnes (15351451),Jacob Barnes,15351451,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,2.12
RP,Neil Ramirez (15351454),Neil Ramirez,15351454,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Luke Bard (15351455),Luke Bard,15351455,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0.94
RP,Alexander Guillen (15351457),Alexander Guillen,15351457,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0
RP,Joe Harvey (15351461),Joe Harvey,15351461,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,2.28
SP,Chris Rodriguez (15351471),Chris Rodriguez,15351471,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Ben Bowden (15351472),Ben Bowden,15351472,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0
RP,Scott Oberg (15351473),Scott Oberg,15351473,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0
RP,Jose Quijada (15351476),Jose Quijada,15351476,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,1.48
RP,Kyle Keller (15351477),Kyle Keller,15351477,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0.12
RP,Phillip Diehl (15351478),Phillip Diehl,15351478,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0.45
RP,Carlos Estevez (15351481),Carlos Estevez,15351481,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,2.20
RP,Tim Collins (15351485),Tim Collins,15351485,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0
RP,Yency Almonte (15351487),Yency Almonte,15351487,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,3.82
RP,Garrett Stallings (15351489),Garrett Stallings,15351489,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Daniel Bard (15351495),Daniel Bard,15351495,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,3.74
RP,Hector Yan (15351496),Hector Yan,15351496,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Parker Markel (15351499),Parker Markel,15351499,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Jesus Tinoco (15351506),Jesus Tinoco,15351506,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,5.15
SP,Reid Detmers (15351511),Reid Detmers,15351511,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
SP,Adam Seminaris (15351515),Adam Seminaris,15351515,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Hoby Milner (15351516),Hoby Milner,15351516,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,1.64
RP,Jairo Diaz (15351520),Jairo Diaz,15351520,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0.88
RP,Mychal Givens (15351521),Mychal Givens,15351521,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,3.71
RP,Mike Mayers (15351524),Mike Mayers,15351524,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,3.82
RP,Ashton Goudeau (15351530),Ashton Goudeau,15351530,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,-3.1
RP,Wade Davis (15351532),Wade Davis,15351532,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,-1.87
RP,James Pazos (15351534),James Pazos,15351534,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,-2.5
RP,Jacob Rhame (15351539),Jacob Rhame,15351539,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
SP,Ryan Rolison (15351543),Ryan Rolison,15351543,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0
SP,Antonio Santos (15351544),Antonio Santos,15351544,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,0.4
RP,Adrian De Horta (15351545),Adrian De Horta,15351545,P,4000,LAA@COL 09/13/2020 03:10PM ET,LAA,0
RP,Jose Mujica (15351550),Jose Mujica,15351550,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,-10
RP,Tyler Kinley (15351551),Tyler Kinley,15351551,P,4000,LAA@COL 09/13/2020 03:10PM ET,COL,2.15
C,Jason Castro (15351223),Jason Castro,15351223,C,4000,SF@SD 09/13/2020 04:10PM ET,SD,5.67
1B,Mitch Moreland (15351225),Mitch Moreland,15351225,1B,4000,SF@SD 09/13/2020 04:10PM ET,SD,8.81
RP,Michel Baez (15351450),Michel Baez,15351450,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,3.7
RP,Javy Guerra (15351459),Javy Guerra,15351459,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0.67
SP,Luis Madero (15351462),Luis Madero,15351462,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
RP,Camilo Doval (15351463),Camilo Doval,15351463,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
SP,Trevor Oaks (15351465),Trevor Oaks,15351465,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
RP,Sam Wolff (15351466),Sam Wolff,15351466,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
SP,Cole Wilcox (15351470),Cole Wilcox,15351470,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0
RP,Pierce Johnson (15351479),Pierce Johnson,15351479,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,3.57
RP,Trevor Gott (15351480),Trevor Gott,15351480,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0.47
RP,Trevor Rosenthal (15351482),Trevor Rosenthal,15351482,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,3.99
RP,Gerardo Reyes (15351491),Gerardo Reyes,15351491,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0
RP,Tim Hill (15351492),Tim Hill,15351492,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,2.74
SP,Ryan Weathers (15351497),Ryan Weathers,15351497,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0
RP,Jarlin Garcia (15351502),Jarlin Garcia,15351502,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,3.65
RP,Jose Castillo (15351503),Jose Castillo,15351503,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0
RP,Tyler Cyr (15351504),Tyler Cyr,15351504,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
SP,MacKenzie Gore (15351509),MacKenzie Gore,15351509,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0
SP,Caleb Baragar (15351512),Caleb Baragar,15351512,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,3.05
RP,Jandel Gustave (15351513),Jandel Gustave,15351513,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
RP,Craig Stammen (15351518),Craig Stammen,15351518,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,1.89
RP,Emilio Pagan (15351522),Emilio Pagan,15351522,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,2.25
RP,Sam Selman (15351523),Sam Selman,15351523,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,3.71
RP,Luis Patino (15351525),Luis Patino,15351525,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,3.42
RP,Kirby Yates (15351529),Kirby Yates,15351529,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,1.19
RP,Dan Altavilla (15351535),Dan Altavilla,15351535,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,2.45
RP,Wandy Peralta (15351536),Wandy Peralta,15351536,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,2.30
SP,Melvin Adon (15351537),Melvin Adon,15351537,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
RP,Reyes Moronta (15351538),Reyes Moronta,15351538,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
SP,Anderson Espinoza (15351541),Anderson Espinoza,15351541,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,0
RP,Tony Watson (15351546),Tony Watson,15351546,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,3.09
RP,David Bednar (15351547),David Bednar,15351547,P,4000,SF@SD 09/13/2020 04:10PM ET,SD,1.61
RP,Tyler Rogers (15351548),Tyler Rogers,15351548,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,2.31
RP,Carlos Navas (15351552),Carlos Navas,15351552,P,4000,SF@SD 09/13/2020 04:10PM ET,SF,0
SP,Walker Lockett (15351445),Walker Lockett,15351445,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,3.81
RP,Jimmy Yacabonis (15351446),Jimmy Yacabonis,15351446,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,2.25
RP,Hector Rondon (15351447),Hector Rondon,15351447,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,1.83
RP,Matt Grace (15351448),Matt Grace,15351448,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,-3.32
RP,Casey Sadler (15351452),Casey Sadler,15351452,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,1.73
RP,Nestor Cortes (15351453),Nestor Cortes,15351453,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,-0.95
RP,Emilio Vargas (15351456),Emilio Vargas,15351456,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
RP,Brandon Brennan (15351458),Brandon Brennan,15351458,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,-1.4
SP,Tommy Henry (15351460),Tommy Henry,15351460,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
RP,Kevin Ginkel (15351464),Kevin Ginkel,15351464,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,1.45
SP,Bryce Jarvis (15351467),Bryce Jarvis,15351467,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
SP,Jeremy Beasley (15351468),Jeremy Beasley,15351468,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,1.55
RP,Luis Frias (15351469),Luis Frias,15351469,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
SP,Anthony Misiewicz (15351474),Anthony Misiewicz,15351474,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,3.47
RP,Seth Frankoff (15351475),Seth Frankoff,15351475,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,1.65
RP,Carl Edwards Jr. (15351483),Carl Edwards Jr.,15351483,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,3.74
RP,Sam Delaplane (15351484),Sam Delaplane,15351484,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
RP,Art Warren (15351486),Art Warren,15351486,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
RP,Matt Magill (15351488),Matt Magill,15351488,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,2.02
SP,Logan Gilbert (15351490),Logan Gilbert,15351490,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
RP,Travis Bergen (15351493),Travis Bergen,15351493,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,4.46
RP,Keury Mella (15351494),Keury Mella,15351494,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,2.74
RP,Yohan Ramirez (15351498),Yohan Ramirez,15351498,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,5.10
RP,Joe Mantiply (15351500),Joe Mantiply,15351500,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,-0.74
SP,Isaiah Campbell (15351501),Isaiah Campbell,15351501,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
RP,Brady Lail (15351505),Brady Lail,15351505,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,4.12
RP,Taylor Guilbeau (15351507),Taylor Guilbeau,15351507,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,1.61
SP,Joel Payamps (15351508),Joel Payamps,15351508,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,2.88
SP,George Kirby (15351510),George Kirby,15351510,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
SP,Juan Then (15351514),Juan Then,15351514,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
RP,Zac Grotz (15351517),Zac Grotz,15351517,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,-3.02
SP,Emerson Hancock (15351519),Emerson Hancock,15351519,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
SP,Levi Kelly (15351526),Levi Kelly,15351526,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
RP,Joey Gerber (15351527),Joey Gerber,15351527,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,1.80
SP,Josh Green (15351528),Josh Green,15351528,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
SP,Blake Walston (15351531),Blake Walston,15351531,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,0
RP,Artie Lewicki (15351533),Artie Lewicki,15351533,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,4.35
RP,Aaron Fletcher (15351540),Aaron Fletcher,15351540,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0.36
SP,Brandon Williamson (15351542),Brandon Williamson,15351542,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,0
SP,Junior Guerra (15351549),Junior Guerra,15351549,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,2.66
RP,Riley Smith (15351553),Riley Smith,15351553,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,6.28
RP,Yoshihisa Hirano (15351554),Yoshihisa Hirano,15351554,P,4000,SEA@ARI 09/13/2020 04:10PM ET,SEA,2.08
RP,Stefan Crichton (15351555),Stefan Crichton,15351555,P,4000,SEA@ARI 09/13/2020 04:10PM ET,ARI,3.13
OF,Austin Slater (15351226),Austin Slater,15351226,OF,3900,SF@SD 09/13/2020 04:10PM ET,SF,8.32
SS,Brandon Crawford (15351230),Brandon Crawford,15351230,SS,3900,SF@SD 09/13/2020 04:10PM ET,SF,6.1
