Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Ji-Man Choi","TBR",14,50,45,8,4,3,0,1,3,3,5,0,16,0,0,0,1,0,0,0.177777777,5452
2020,"Austin Romine","DET",9,34,34,11,8,2,0,1,5,5,0,0,12,0,0,0,0,0,0,0.323529411,5491
2020,"Marwin Gonzalez","MIN",16,69,61,17,13,2,0,2,5,9,6,0,13,1,1,0,0,0,0,0.278688524,5497
2020,"Matt Kemp","COL",11,33,28,5,3,2,0,0,2,3,5,0,12,0,0,0,2,0,0,0.178571428,5631
2020,"Avisail Garcia","MIL",16,70,58,13,8,4,0,1,12,5,9,1,14,3,0,0,0,0,0,0.224137931,5760
2020,"Wilmer Flores","SFG",14,55,53,13,7,3,0,3,6,5,1,0,10,1,0,0,0,0,0,0.245283018,5827
2020,"Leury Garcia","CHW",8,32,31,10,10,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0.322580645,5913
2020,"Nick Markakis","ATL",10,33,31,9,5,4,0,0,3,4,2,0,6,0,0,0,2,0,1,0.29032258,5930
2020,"Jean Segura","PHI",8,32,30,8,8,0,0,0,3,3,2,0,5,0,0,0,1,0,0,0.266666666,5933
2020,"Didi Gregorius","PHI",11,43,36,11,7,2,1,1,7,5,4,1,1,2,1,0,1,0,1,0.305555555,6012
2020,"Eduardo Escobar","ARI",16,67,64,11,9,0,1,1,5,6,3,0,16,0,0,0,2,0,0,0.171875,6153
2020,"J.D. Martinez","BOS",16,70,62,12,6,5,0,1,5,5,7,1,18,0,1,0,1,0,0,0.193548387,6184
2020,"Freddy Galvis","CIN",15,52,45,6,4,1,0,1,4,2,5,0,7,2,0,0,3,0,1,0.133333333,6609
2020,"Martin Maldonado","HOU",11,41,30,5,4,0,0,1,4,3,9,0,11,1,0,1,0,0,0,0.166666666,6887
2020,"Matt Davidson","CIN",11,27,25,5,2,1,0,2,2,8,2,0,6,0,0,0,0,0,0,0.2,7226
2020,"Salvador Perez","KCR",14,57,55,13,7,3,0,3,8,7,1,0,10,1,0,0,0,0,0,0.236363636,7304
2020,"Alex Avila","MIN",8,26,20,3,3,0,0,0,3,0,5,0,11,1,0,0,1,0,0,0.15,7476
2020,"Travis d'Arnaud","ATL",8,34,33,10,6,2,0,2,4,5,1,0,10,0,0,0,1,0,0,0.303030303,7739
2020,"Miguel Rojas","MIA",9,35,30,11,7,1,1,2,7,11,4,0,5,1,0,0,0,1,0,0.366666666,7802
2020,"Charlie Blackmon","COL",15,66,59,20,14,4,0,2,8,11,7,2,10,0,0,0,0,0,0,0.33898305,7859
2020,"Eric Sogard","MIL",14,53,45,9,8,1,0,0,6,3,7,0,9,1,0,0,1,0,0,0.2,7927
2020,"Jose Martinez","TBR",11,31,28,3,3,0,0,0,2,1,3,0,9,0,0,0,2,0,0,0.107142857,7996
2020,"Matt Carpenter","STL",8,28,27,8,6,1,0,1,4,9,0,0,9,1,0,0,0,0,0,0.296296296,8090
2020,"Josh Harrison","WSN",5,22,19,5,3,1,0,1,1,3,1,0,1,1,1,0,1,0,1,0.263157894,8202
2020,"Dee Gordon","SEA",11,34,31,5,4,1,0,0,5,0,2,0,8,1,0,0,1,1,1,0.161290322,8203
2020,"Hunter Pence","SFG",7,24,23,3,2,0,0,1,2,3,0,0,4,1,0,0,2,0,0,0.130434782,8252
2020,"Kurt Suzuki","WSN",8,36,31,8,5,2,0,1,4,5,3,0,6,1,1,0,2,0,0,0.258064516,8259
2020,"Ehire Adrianza","MIN",12,30,28,6,5,1,0,0,3,1,2,0,7,0,0,0,1,0,0,0.214285714,8418
2020,"Donovan Solano","SFG",13,52,49,18,12,6,0,0,7,5,2,0,9,1,0,0,1,0,0,0.367346938,8623
2020,"Elvis Andrus","TEX",10,37,35,7,4,3,0,0,4,0,2,0,6,0,0,0,2,3,0,0.2,8709
2020,"Jason Castro","LAA",11,37,31,6,4,1,0,1,2,2,6,0,12,0,0,0,0,0,0,0.193548387,8722
2020,"Justin Smoak","MIL",18,71,64,12,3,5,0,4,8,10,5,0,20,1,1,0,2,0,0,0.1875,9054
2020,"Lorenzo Cain","MIL",5,21,18,6,5,1,0,0,4,2,3,1,2,0,0,0,1,0,0,0.333333333,9077
2020,"Khris Davis","OAK",10,30,24,4,3,0,0,1,4,4,4,0,5,2,0,0,2,0,0,0.166666666,9112
2020,"Paul Goldschmidt","STL",8,32,27,10,8,1,0,1,5,4,5,0,7,0,0,0,0,0,0,0.37037037,9218
