Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2020,"Todd Frazier","TEX",65,0.092307692,0.246153846,0.375,0.192982456,0.292307692,0.315789473,0.608097165,0.122807017,0.25,5.727089939975923,-2.423910500144774,0.2748521933188805,61.754702198542255,785
2020,"Albert Pujols","LAA",50,0.08,0.2,0.4,0.217391304,0.28,0.391304347,0.671304347,0.173913043,0.235294117,4.709249732221102,-1.5607506063332797,0.2820616145523227,78.30473540721151,1177
2020,"Wilson Ramos","NYM",59,0.033898305,0.169491525,0.2,0.166666666,0.220338983,0.185185185,0.405524168,0.018518519,0.2,0.923363177789129,-6.475237221705042,0.18887566509893386,18.164214496618772,1433
2020,"Miguel Cabrera","DET",92,0.097826086,0.217391304,0.45,0.1625,0.25,0.275,0.525,0.1125,0.169491525,5.141002658031433,-6.39579796490863,0.2366111213746278,43.90490569495594,1744
2020,"David Peralta","ARI",98,0.071428571,0.142857142,0.5,0.311111111,0.357142857,0.455555555,0.812698412,0.144444444,0.346666666,14.782521845801122,2.493321182234535,0.3492884277081003,118.71382976789612,2136
2020,"Edwin Encarnacion","CHW",56,0.035714285,0.392857142,0.09090909,0.16981132,0.214285714,0.320754716,0.53504043,0.150943396,0.24137931,2.892158761058022,-4.130241618122886,0.23158632538148335,43.78109775231926,2151
2020,"Carlos Santana","CLE",94,0.276595744,0.159574468,1.733333333,0.196969696,0.425531914,0.257575757,0.683107671,0.060606061,0.235294117,13.30193591237052,1.5143352758882818,0.3382153593479319,109.76812346283702,2396
2020,"Nelson Cruz","MIN",93,0.096774193,0.301075268,0.321428571,0.292682926,0.376344086,0.585365853,0.961709939,0.292682927,0.361702127,18.139060477433336,6.476859847722183,0.40173612858938135,156.15485785239343,2434
2020,"Manny Pina","MIL",23,0.04347826,0.304347826,0.142857142,0.25,0.347826086,0.55,0.897826086,0.3,0.272727272,4.080830169846552,1.1966300141115362,0.3808334366134975,139.17283590377696,2829
2020,"Roberto Perez","CLE",22,0.181818181,0.318181818,0.571428571,0.117647058,0.318181818,0.117647058,0.435828876,0,0.2,1.2947523180274931,-1.464047830936435,0.2401374659755013,43.212331731766234,2900
2020,"Tommy Pham","SDP",73,0.123287671,0.219178082,0.5625,0.174603174,0.287671232,0.222222222,0.509893454,0.047619048,0.217391304,4.530254589719394,-4.623945904570004,0.2439414524052241,52.01111794400129,2967
2020,"Mitch Moreland","BOS",59,0.186440677,0.186440677,1,0.354166666,0.474576271,0.875,1.349576271,0.520833334,0.333333333,18.179748950110184,10.781148550616015,0.5359210556951063,243.56763824545817,3086
2020,"Robinson Chirinos","TEX",25,0.08,0.32,0.25,0.136363636,0.2,0.136363636,0.336363636,0,0.2,-0.18223591353862187,-3.317236082815813,0.16165646076202392,-15.060075748328613,3142
2020,"Shin-Soo Choo","TEX",61,0.13114754,0.262295081,0.5,0.235294117,0.344262295,0.372549019,0.716811314,0.137254902,0.294117647,7.308451509806635,-0.34094890322971144,0.31246794064839684,87.28079945641434,3174
2020,"Robinson Cano","NYM",48,0.083333333,0.104166666,0.8,0.395348837,0.4375,0.627906976,1.065406976,0.232558139,0.388888888,11.174897614363411,5.155697289351205,0.4465484619140625,189.61835575629698,3269
2020,"Matt Joyce","MIA",57,0.140350877,0.298245614,0.470588235,0.306122448,0.403508771,0.408163265,0.811672036,0.102040817,0.451612903,9.19812533005741,2.050324944105415,0.36178116003672284,132.1098509149238,3353
2020,"Ryan Braun","MIL",40,0.025,0.225,0.111111111,0.205128205,0.225,0.333333333,0.558333333,0.128205128,0.266666666,2.2926223089127067,-2.723377961930799,0.2383139416575432,44.34110386817579,3410
2020,"Jeff Mathis","TEX",22,0.181818181,0.272727272,0.666666666,0.222222222,0.363636363,0.5,0.863636363,0.277777778,0.272727272,3.663655930183066,0.9048557812191375,0.3679028370163657,124.89899546812784,3448
2020,"Anthony Rizzo","CHC",84,0.119047619,0.226190476,0.526315789,0.242857142,0.369047619,0.485714285,0.854761904,0.242857143,0.260869565,14.141245091463649,3.6076445226922864,0.37006040130342754,133.35541206406575,3473
2020,"Eric Hosmer","SDP",53,0.075471698,0.150943396,0.5,0.270833333,0.339622641,0.583333333,0.922955974,0.3125,0.25,9.623354131418125,2.9771537725504795,0.38575209424180806,146.3711827940746,3516
2020,"Eric Thames","WSN",60,0.1,0.266666666,0.375,0.23076923,0.333333333,0.346153846,0.679487179,0.115384616,0.314285714,6.887937101063239,-0.6360633052020199,0.30652124087015786,88.5997158299587,3711
2020,"Josh Reddick","HOU",73,0.123287671,0.178082191,0.692307692,0.258064516,0.347222222,0.387096774,0.734318996,0.129032258,0.306122448,9.375008541159563,0.22080804687016406,0.32268905060158837,106.84855073557206,3892
2020,"Dexter Fowler","STL",47,0.085106382,0.276595744,0.307692307,0.285714285,0.361702127,0.452380952,0.814083079,0.166666667,0.37037037,7.289923518608265,1.396123200367145,0.3543463577615454,126.01618328097939,4062
2020,"Michael Brantley","HOU",55,0.109090909,0.145454545,0.75,0.265306122,0.345454545,0.428571428,0.774025973,0.163265306,0.3,7.722384194958502,0.8253838225486817,0.3369066216728904,116.49661378633563,4106
2020,"Howie Kendrick","WSN",49,0.081632653,0.224489795,0.363636363,0.302325581,0.346938775,0.348837209,0.695775984,0.046511628,0.382352941,4.891780752518807,-1.2528195792644876,0.2887624147090506,76.78308509956342,4229
2020,"Joey Votto","CIN",78,0.153846153,0.115384615,1.333333333,0.212121212,0.333333333,0.348484848,0.681818181,0.136363636,0.218181818,8.685999236514037,-1.095201291630799,0.3024395015332606,85.69113284217386,4314
2020,"Daniel Murphy","COL",68,0.073529411,0.132352941,0.555555555,0.278688524,0.328358208,0.459016393,0.787374601,0.180327869,0.28,9.160803217144556,0.6336027567105948,0.3301559560226672,91.76713312334553,4316
2020,"Starlin Castro","WSN",46,0.04347826,0.217391304,0.2,0.181818181,0.217391304,0.34090909,0.558300394,0.159090909,0.1875,2.671053161837709,-3.0973471496323226,0.23920482656230097,43.80772323124027,4579
2020,"Jarrod Dyson","PIT",49,0.061224489,0.183673469,0.333333333,0.152173913,0.204081632,0.152173913,0.356255545,0,0.189189189,-0.06594239575192476,-6.21054272753522,0.1687089654864097,0.8113171429241076,4866
2020,"Mike Moustakas","CIN",36,0.111111111,0.305555555,0.363636363,0.2,0.305555555,0.433333333,0.738888888,0.233333333,0.222222222,4.40954743635099,-0.10485280740816537,0.3156440539492501,94.47737346665939,4892
2020,"Ender Inciarte","ATL",67,0.104477611,0.119402985,0.875,0.220338983,0.298507462,0.254237288,0.55274475,0.033898305,0.25,4.762527467058486,-3.6392729866043867,0.2546491969877215,55.13681443511116,4922
2020,"Jason Heyward","CHC",58,0.137931034,0.172413793,0.8,0.306122448,0.413793103,0.571428571,0.985221674,0.265306123,0.351351351,12.033499473715025,4.760299080991943,0.4164855819323967,164.24648623234995,4940
2020,"Giancarlo Stanton","NYY",45,0.177777777,0.177777777,1,0.264705882,0.431818181,0.5,0.931818181,0.235294118,0.291666666,8.698857038378708,3.055856733679765,0.39967659046483595,155.9895720167852,4949
2020,"Asdrubal Cabrera","WSN",76,0.131578947,0.210526315,0.625,0.181818181,0.289473684,0.287878787,0.577352471,0.106060606,0.224489795,5.987866176630251,-3.542534337972411,0.2637918685611926,60.167813330546004,4962
2020,"Stephen Vogt","ARI",54,0.074074074,0.222222222,0.333333333,0.142857142,0.203703703,0.285714285,0.489417988,0.142857143,0.162162162,1.9303139130958331,-4.8412864525429,0.2127210983523616,27.84263782125343,5000
