Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Dylan Bundy","LAA",5.1,25,10.1251,5.0625,2,3.375,0.24,0.12,0.12,0.272727272,1.6875,0.2857,0.8065,7.466828310269287,4.782010892567954,12917
2020,"Colten Brewer","BOS",5.2,22,9.5294,4.7647,2,3.1765,0.2727,0.1364,0.1364,0.157894736,1.0588,0.0909,0.9375,7.213101011269288,3.6555686966915597,12997
2020,"Yu Darvish","CHC",8,29,9,1.125,8,0,0.2759,0.0345,0.2414,0.25,1,0.35,1,1.5293013572692873,2.5027232959866526,13074
2020,"Gerrit Cole","NYY",8.1,32,7.56,1.08,7,2.16,0.2188,0.0313,0.1875,0.225806451,0.96,0.2273,0.9615,4.954308557269288,4.404140274838802,13125
2020,"Zach Davies","SDP",5.2,21,4.7647,3.1765,1.5,0,0.1429,0.0952,0.0476,0.105263157,0.7059,0.125,0.25,3.1543013572692873,5.215653337188532,13183
2020,"Michael Fulmer","DET",5.1,27,8.4376,5.0625,1.6667,1.6875,0.1852,0.1111,0.0741,0.347826086,2.0625,0.4118,0.7547,5.966818935269287,6.084552260470515,13218
2020,"Alec Mills","CHC",11,46,9,0.8182,11,2.4545,0.2391,0.0217,0.2174,0.295454545,1.2727,0.3333,0.2778,5.245210447269287,3.8235855871980844,13834
2020,"Kevin Gausman","SFG",8.1,36,14.0401,4.32,3.25,3.24,0.3611,0.1111,0.25,0.21875,1.32,0.25,1,6.154313357269287,3.3432722354901414,14107
2020,"Lance McCullers Jr.","HOU",5.1,24,8.4376,5.0625,1.6667,0,0.2083,0.125,0.0833,0.222222222,1.3125,0.2667,0.75,3.5293037002692866,4.9894457349976955,14120
2020,"Jose Berrios","MIN",7.2,33,10.5652,5.8695,1.8,1.1739,0.2727,0.1515,0.1212,0.25,1.5652,0.3333,0.8491,4.458643512269287,4.286609033923961,14168
2020,"Tyler Glasnow","TBR",6.1,23,17.0527,1.4211,12,0,0.5217,0.0435,0.4783,0.136363636,0.6316,0.3,1,-0.16150556773071267,0.14589245155421482,14374
2020,"Jon Gray","COL",10.1,43,6.0968,4.3549,1.4,1.7419,0.1628,0.1163,0.0465,0.189189189,1.1613,0.1786,0.5882,6.057536528269287,5.802257627697589,14916
2020,"Chad Kuhl","PIT",10.2,41,4.2187,4.2187,1,2.5312,0.122,0.122,0,0.194444444,1.125,0.1429,1,7.279288466269287,5.995758453339439,14975
2020,"German Marquez","COL",8,38,6.75,4.5,1.5,2.25,0.1579,0.1053,0.0526,0.363636363,2,0.3846,0.4545,6.404301357269287,5.5878562040627004,15038
2020,"Lucas Giolito","CHW",13.1,46,13.5,1.35,10,0,0.4348,0.0435,0.3913,0.093023255,0.45,0.1739,0.4286,0.8292955452692872,1.8513911356469668,15474
2020,"Antonio Senzatela","COL",5,23,1.8,1.8,1,3.6,0.0435,0.0435,0,0.25,1.2,0.1765,1,9.754301357269288,6.890514010190964,15488
2020,"Luis Castillo","CIN",5.1,25,15.1876,6.75,2.25,0,0.36,0.16,0.2,0.19047619,1.5,0.3333,0.5,2.029294326269287,3.8544718684300414,15689
2020,"Brad Keller","KCR",6.1,31,8.5264,7.1053,1.2,0,0.1935,0.1613,0.0323,0.28,1.8947,0.3684,0.9231,4.101674764269287,5.331266842835883,15734
2020,"Daniel Ponce de Leon","STL",5.2,26,7.9411,6.3529,1.25,1.5882,0.1923,0.1538,0.0385,0.19047619,1.4118,0.2,0.9211,6.330753260269287,6.4415597514039895,16110
2020,"Aaron Nola","PHI",9,35,7,5,1.4,1,0.2,0.1429,0.0571,0.133333333,1,0.1364,0.9211,4.709856912269287,4.563308386670219,16149
2020,"Brandon Woodruff","MIL",10,45,8.1,1.8,4.5,0,0.2,0.0444,0.1556,0.279069767,1.4,0.3529,0.5714,1.9543013572692873,4.874567173421383,16162
2020,"Spencer Turnbull","DET",6.2,35,9.45,9.45,1,0,0.2,0.2,0,0.25,2.1,0.3333,0.7143,4.204296107269288,5.95644683623315,16207
2020,"Ryan Castellani","COL",7.2,29,5.8695,4.6956,1.25,1.1739,0.1724,0.1379,0.0345,0.166666666,1.0435,0.1667,0.7895,5.502117236269287,5.837952865672882,16377
2020,"Luke Weaver","ARI",5.1,21,8.4376,1.6875,5,1.6875,0.2381,0.0476,0.1905,0.2,0.9375,0.2143,1,4.279308388269287,4.032006205038657,16918
2020,"Elieser Hernandez","MIA",6.2,30,13.4999,2.7,5,2.7,0.3333,0.0667,0.2667,0.285714285,1.5,0.375,0.8333,4.954292357269288,3.098487707644003,16933
2020,"Trevor Williams","PIT",5,25,7.2,3.6,2,0,0.16,0.08,0.08,0.363636363,2,0.4211,0.8,2.7543013572692874,3.5330389082431797,16977
2020,"Pablo Lopez","MIA",8.2,39,6.2307,2.0769,3,0,0.1538,0.0513,0.1026,0.324324324,1.6154,0.3871,0.8571,2.4619963282692874,3.8098061358595676,17085
2020,"Dinelson Lamet","SDP",8.1,36,10.8,4.32,2.5,2.16,0.2778,0.1111,0.1667,0.21875,1.32,0.25,0.8537,5.314309997269287,4.764141714844562,17186
2020,"Framber Valdez","HOU",6,27,10.5,1.5,7,0,0.2593,0.037,0.2222,0.304347826,1.3333,0.3889,0.6667,1.8209680242692878,2.1454420035084096,17295
2020,"Erick Fedde","WSN",5,19,0,5.4,0,0,0,0.1579,-0.1579,0.133333333,1,0.125,1,4.954301357269287,6.122407683730126,17425
2020,"Cristian Javier","HOU",6.2,33,5.4,8.1,0.6667,2.7,0.1212,0.1818,-0.0606,0.333333333,2.25,0.3333,0.8197,8.554274357269287,7.57454507220281,17606
2020,"Logan Webb","SFG",8.2,33,8.3077,1.0385,8,0,0.2424,0.0303,0.2121,0.193548387,0.8077,0.2609,0.375,2.0004596422692873,3.3482694494622076,17995
2020,"Kenta Maeda","MIN",7.2,32,15.2608,3.5217,4.3333,1.1739,0.4063,0.0938,0.3125,0.206896551,1.1739,0.3333,1,2.6325644952692873,1.9526599091545733,18498
2020,"Dylan Cease","CHW",7.2,28,4.6956,2.3478,2,1.1739,0.1429,0.0714,0.0714,0.166666666,0.7826,0.1429,0.6522,4.589077727269287,4.670978303288189,18525
2020,"Dakota Hudson","STL",8.1,28,6.48,2.16,3,0,0.2143,0.0714,0.1429,0.04,0.36,0.0526,1,2.7942999172692873,4.196033115949328,19206
2020,"Zac Gallen","ARI",6.2,26,8.1,4.05,2,1.35,0.2308,0.1154,0.1154,0.173913043,1.05,0.1875,0.8929,4.654293857269288,3.8724040932164465,19291
2020,"Trevor Richards","TBR",5.1,25,8.4376,6.75,1.25,3.375,0.2,0.16,0.04,0.238095238,1.6875,0.2143,0.9677,8.404334169269287,7.544694294434276,19309
2020,"Corbin Burnes","MIL",5.2,27,11.1176,6.3529,1.75,0,0.2593,0.1481,0.1111,0.217391304,1.5882,0.3125,0.6667,2.8013622572692873,4.862714236830299,19361
2020,"Walker Buehler","LAD",5,21,16.2,0,9,0,0.4286,0,0.4286,0.238095238,1,0.4167,0.8,-0.4456986427307128,-0.05632986724376643,19374
2020,"Shane Bieber","CLE",12,44,14.25,1.5,9.5,0,0.4318,0.0455,0.3864,0.166666666,0.75,0.3043,0.7778,0.48763469126928793,1.4610566293199863,19427
2020,"Aaron Civale","CLE",13.2,54,6.5853,1.3171,5,0.6585,0.1852,0.037,0.1481,0.24,1.0244,0.2683,0.7937,3.081130804269287,4.836494840060296,19479
2020,"Dustin May","LAD",5.1,22,1.6875,3.375,0.5,1.6875,0.0455,0.0909,-0.0455,0.2,1.125,0.1667,1,6.341821278269286,5.729483587253284,19716
2020,"Chris Paddack","SDP",7,28,7.7143,3.8571,2,2.5714,0.2143,0.1071,0.1071,0.208333333,1.1429,0.1765,0.5769,6.440015642269287,5.2288149139710836,20099
2020,"Johan Oviedo","STL",6.2,26,4.05,2.7,1.5,0,0.1154,0.0769,0.0385,0.166666666,0.9,0.1905,0.5,3.1543013572692877,4.906452086206901,22487
2020,"Brady Singer","KCR",7.2,33,3.5217,2.3478,1.5,2.3478,0.0909,0.0606,0.0303,0.258064516,1.3043,0.2308,0.5556,6.545590960269287,5.185781788155829,25377
2020,"Shun Yamaguchi","TOR",5,18,7.2,1.8,4,1.8,0.2222,0.0556,0.1667,0.176470588,0.8,0.1667,1,4.754301357269288,4.490514010190964,27460
