first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Cesar,Hernandez,2B,,2020-09-01,Night,CLE,KC,,,,,,4200,2.0,5.8,11.0,6.1,1.45
Austin,Slater,OF,,2020-09-01,Night,SF,COL,,,,,,4100,0.0,8.4,20.0,6.1,1.49
Carlos,Correa,SS,,2020-09-01,Night,HOU,TEX,,,,,,4700,0.0,5.4,16.0,6.0,1.28
George,Springer,OF,,2020-09-01,Night,HOU,TEX,,,,,,4400,0.0,5.2,12.0,6.0,1.36
Salvador,Perez,C,,2020-09-01,Night,KC,CLE,,,,,,4500,2.0,8.2,24.0,6.0,1.33
Max,Kepler,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,4400,2.0,5.0,7.0,5.9,1.34
Ryan,O'Hearn,1B,,2020-09-01,Night,KC,CLE,,,,,,3300,0.0,9.6,17.0,5.8,1.76
Danny,Santana,1B,,2020-09-01,Night,TEX,HOU,,,,,,3700,0.0,5.8,10.0,5.7,1.54
Cam,Gallagher,C,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,7.8,10.0,5.6,2.67
Donovan,Solano,2B,,2020-09-01,Night,SF,COL,,,,,,4700,0.0,4.4,9.0,5.6,1.19
Myles,Straw,OF,,2020-09-01,Night,HOU,TEX,,,,,,2400,0.0,9.4,20.0,5.4,2.25
Ryan,McMahon,1B,,2020-09-01,Night,COL,SF,,,,,,4500,2.0,3.8,8.0,5.3,1.18
Nick,Madrigal,2B,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2900,2.0,9.8,18.0,5.3,1.83
Josh,Reddick,OF,,2020-09-01,Night,HOU,TEX,,,,,,3200,0.0,7.8,16.0,5.3,1.66
Nick,Solak,2B,,2020-09-01,Night,TEX,HOU,,,,,,3000,2.0,7.6,15.0,5.2,1.73
Matt,Kemp,OF,,2020-09-01,Night,COL,SF,,,,,,3400,0.0,5.8,13.0,5.0,1.47
Leody,Taveras,OF,,2020-09-01,Night,TEX,HOU,,,,,,2100,0.0,6.4,12.0,5.0,2.38
Shin-Soo,Choo,OF,,2020-09-01,Night,TEX,HOU,,,,,,2700,0.0,7.6,19.0,5.0,1.85
Martin,Maldonado,C,,2020-09-01,Night,HOU,TEX,,,,,,4400,0.0,3.4,10.0,5.0,1.14
