Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Tommy Hunter","PHI",5.1,18,1.6875,3,1,0,1,1,0,0,0,0,5,0.176470588,0.176470588,0.235294117,0.17655960952534394,1157
2020,"Oliver Perez","CLE",5.1,18,0,3,1,0,0,0,0,0,0,1,5,0.176470588,0.222222222,0.235294117,0.20717276798354256,1514
2020,"Zack Greinke","HOU",17.2,67,2.5472,12,3,1,5,5,0,3,0,1,13,0.193548387,0.23880597,0.274193548,0.22608683358377485,1943
2020,"Ivan Nova","DET",10,45,7.2,9,1,0,8,8,2,7,0,0,5,0.236842105,0.355555555,0.421052631,0.3416651897960239,1994
2020,"Clayton Kershaw","LAD",19.2,69,0.9153,8,1,0,2,2,2,3,0,0,23,0.121212121,0.159420289,0.227272727,0.16958484874255414,2036
2020,"Adam Wainwright","STL",5,19,1.8,2,1,0,1,1,0,3,0,0,3,0.125,0.263157894,0.1875,0.22176116704940796,2233
2020,"Hector Rondon","ARI",5.1,30,16.8751,9,2,1,10,10,3,4,1,1,5,0.36,0.466666666,0.88,0.532465647006857,2391
2020,"Lance Lynn","TEX",22.1,84,1.6119,13,2,0,5,4,3,3,0,0,19,0.1625,0.192771084,0.3,0.21162608804472957,2520
2020,"Rick Porcello","NYM",17,73,4.2353,20,5,1,9,8,1,3,0,0,15,0.285714285,0.315068493,0.428571428,0.31897733554448165,2717
2020,"Ross Detwiler","CHW",6.1,20,0,2,0,0,0,0,0,0,0,0,7,0.1,0.1,0.1,0.08818488121032715,2859
2020,"Kenley Jansen","LAD",7.1,29,2.4546,4,1,0,2,2,1,3,0,1,10,0.16,0.275862068,0.32,0.2690743454571428,3096
2020,"Max Scherzer","WSN",20.1,82,2.6557,17,1,1,6,6,3,6,0,0,27,0.226666666,0.280487804,0.386666666,0.2866649816675884,3137
2020,"T.J. McFarland","OAK",5,20,1.8,5,2,0,1,1,1,1,0,0,2,0.263157894,0.3,0.526315789,0.34587551057338717,3237
2020,"Anibal Sanchez","WSN",7.2,42,9.3913,13,3,0,8,8,1,5,1,1,3,0.361111111,0.452380952,0.527777777,0.41828443219022055,3284
2020,"Danny Duffy","KCR",20.1,82,3.541,11,4,0,9,8,2,6,0,2,24,0.157142857,0.231707317,0.3,0.23126576004958735,3542
2020,"Liam Hendriks","OAK",5,17,0,1,0,0,0,0,0,1,0,0,9,0.0625,0.117647058,0.0625,0.09292831491021548,3548
2020,"Matt Magill","SEA",5.2,25,7.9411,6,0,0,5,5,1,3,0,0,6,0.272727272,0.36,0.409090909,0.3393316102027893,3950
2020,"Yusmeiro Petit","OAK",5.2,21,3.1765,3,0,0,2,2,2,1,0,0,3,0.15,0.19047619,0.45,0.26382278544562204,4020
2020,"Derek Holland","PIT",5.2,23,6.3529,4,1,0,4,4,0,2,0,0,5,0.19047619,0.260869565,0.238095238,0.22953161985977835,4141
2020,"Jake Arrieta","PHI",14.1,57,5.0233,15,5,0,8,8,4,5,0,0,8,0.294117647,0.350877192,0.62745098,0.40159348333091066,4153
2020,"Rafael Dolis","TOR",9,40,2,8,3,0,4,2,1,6,0,0,10,0.235294117,0.35,0.411764705,0.33521715700626376,4185
2020,"Charlie Morton","TBR",5,23,3.6,6,1,0,2,2,1,1,0,1,7,0.285714285,0.347826086,0.476190476,0.35526037216186523,4676
2020,"Matt Shoemaker","TOR",21.2,87,4.5692,16,3,0,12,11,7,6,0,0,18,0.2,0.255813953,0.5,0.31457994566407316,4776
